# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 38.818001 141.282724 458.176404 19.409000 7.777377 4.184136 -nan -nan -nan
69633 10 285.835279 1454.195109 3431.293288 19.409000 63.660055 151.123299 -65.783745 0.002799 0.899019
70657 10 287.395199 1745.360114 3454.772079 19.409000 64.535565 132.784652 -461.519887 0.008655 10.971573
71681 10 311.403963 1503.292580 3672.450869 19.409000 62.045694 130.160401 -211.015476 0.004967 13.170860
72705 10 288.065165 1481.713692 3462.891661 19.409000 64.693335 132.604665 -86.166637 0.003138 13.096163
73729 10 295.014807 1470.454272 3520.218709 19.409000 63.341182 132.206916 -21.927314 0.002147 0.360147
73729 10 295.014807 1470.454272 3520.218709 19.409000 63.341182 132.206916 801.980432 -0.009178 10.971662
74753 10 294.464835 1512.842089 3529.088252 19.409000 64.937767 138.352019 529.605103 -0.005378 11.433215
75777 10 304.964294 1503.872551 3628.503132 19.409000 64.317799 158.716072 417.816150 -0.003826 10.619549
76801 10 321.903422 1616.816734 3787.204959 19.409000 63.130082 153.845321 267.273219 -0.001745 11.514165
77825 10 299.954552 1834.345531 3720.028419 19.409000 80.053655 141.837317 36.239863 0.001432 16.084599
78849 10 329.923009 1552.030070 3860.261197 19.409000 62.336790 136.591038 99.904720 0.000561 15.417060
79873 10 300.464526 1526.781371 3589.775127 19.409000 65.014430 136.028857 132.883530 0.000111 14.621838
80897 10 302.744409 1544.030482 3612.623950 19.409000 65.019985 137.500970 145.885461 -0.000065 13.828900
81921 10 313.413859 1567.739261 3720.048418 19.409000 65.101092 141.792876 149.205474 -0.000110 13.123073
82945 10 313.263867 1568.379228 3715.008677 19.409000 64.707779 139.219733 150.741708 -0.000130 12.513442
83969 10 328.353090 1605.747304 3853.351552 19.409000 63.313406 145.590374 146.270071 -0.000071 11.992578
84993 10 315.293762 1628.286143 3735.407627 19.409000 64.718889 145.992566 135.966079 0.000067 11.601780
86017 10 340.972440 1589.528139 3970.075541 19.409000 62.261238 141.038487 140.785525 0.000003 11.201428
87041 10 333.102845 1617.016724 3899.629169 19.409000 63.177857 148.986790 138.411449 0.000034 10.828073
88065 10 313.473856 1594.977859 3713.008780 19.409000 64.252247 147.375798 137.132570 0.000051 10.486516
89089 10 324.263300 1695.472683 3829.712770 19.409000 65.231085 144.077152 124.523395 0.000216 10.436315
90113 10 340.312474 1667.214138 3964.965804 19.409000 62.426785 148.113521 120.807205 0.000264 10.169068
91137 10 421.908272 1682.763338 4713.127274 19.409000 54.893840 161.302548 125.488419 0.000203 9.947782
92161 10 346.842138 1808.506862 4038.172034 19.409000 63.305629 146.583634 109.186948 0.000414 10.378334
93185 10 339.602510 1732.440779 3985.154765 19.409000 65.458851 156.247366 103.396576 0.000488 10.224426
94209 10 319.023570 1699.702465 3785.535045 19.409000 66.144371 151.967681 100.331383 0.000527 10.020240
95233 10 328.713071 1720.881375 3873.200530 19.409000 65.118869 177.190266 97.413616 0.000565 9.831957
96257 10 333.732813 1703.542268 3907.978739 19.409000 63.405623 155.371875 97.124837 0.000568 9.625302
97281 10 351.881878 1751.899777 4089.749378 19.409000 63.436733 153.819767 95.191721 0.000593 9.448901
98305 10 342.332370 1689.083012 4009.853493 19.409000 65.169977 155.817397 97.382585 0.000565 9.291524
99329 10 355.761678 1793.487635 4135.297032 19.409000 64.186694 158.082786 94.031609 0.000607 9.186065
100353 10 347.682094 1774.448616 4070.830352 19.409000 66.001045 152.246550 92.225543 0.000630 9.042583
101377 10 339.752503 1721.731331 3987.464646 19.409000 65.548846 154.828581 93.415506 0.000615 8.895947
102401 10 334.092794 1749.499901 3937.347227 19.409000 66.268809 155.195221 93.015422 0.000620 8.747757
103425 10 352.081868 1791.357745 4111.368265 19.409000 65.616621 159.962647 91.826516 0.000634 8.618512
104449 10 357.051612 1797.587424 4155.745979 19.409000 65.025540 156.004050 91.035986 0.000644 8.489107
105473 10 343.492310 1763.139198 4023.632783 19.409000 65.412187 157.853914 91.506141 0.000638 8.361953
106497 10 344.202274 1743.830193 4034.242237 19.409000 65.802167 155.770734 92.945284 0.000621 8.263251
107521 10 355.371698 1819.136314 4142.956638 19.409000 65.471073 161.442538 91.934073 0.000633 8.157902
108545 10 449.456853 1905.891847 4998.982552 19.409000 56.046003 163.889024 91.550469 0.000638 8.045923
109569 10 368.011047 1860.904163 4265.050350 19.409000 64.993320 162.060270 90.158653 0.000654 7.966770
110593 10 351.011923 2136.389976 4192.624080 19.409000 75.833872 165.302253 79.450789 0.000783 9.609484
111617 10 368.681013 1865.183943 4262.260494 19.409000 63.938929 161.954723 79.597384 0.000781 9.485807
112641 10 356.021665 1846.684896 4148.636345 19.409000 65.379966 165.490017 80.120701 0.000775 9.370919
113665 10 364.021253 1834.005549 4221.332601 19.409000 64.568897 193.271302 81.386434 0.000760 9.283845
114689 10 450.586795 1874.593458 5013.241818 19.409000 56.374874 164.772292 83.972226 0.000729 9.296935
115713 10 355.971667 1856.974366 4154.216058 19.409000 66.055487 171.417358 84.351177 0.000725 9.191042
116737 10 367.731062 1922.340999 4278.519656 19.409000 66.801004 174.900434 83.473410 0.000735 9.102352
117761 10 384.420202 1973.368372 4437.441472 19.409000 65.915494 176.095902 82.015722 0.000752 9.048741
118785 10 382.020326 1956.859222 4417.262511 19.409000 66.339917 174.298257 81.230639 0.000761 8.964698
119809 10 369.770957 1963.048903 4291.698978 19.409000 65.998823 168.120934 80.271874 0.000772 8.892401
120833 10 372.210831 1929.570627 4325.287248 19.409000 67.019882 193.999026 80.376622 0.000771 8.799584
121857 10 400.159392 1986.067718 4570.474621 19.409000 63.208967 170.196337 80.009873 0.000775 8.713234
122881 10 394.179700 1958.439140 4518.687288 19.409000 64.098921 177.114716 80.279217 0.000772 8.627899
123905 10 389.209956 1995.137250 4483.589095 19.409000 65.721060 171.634009 79.827935 0.000777 8.549552
124929 10 378.740495 1968.978598 4387.434047 19.409000 66.669900 173.791627 79.866247 0.000777 8.466997
125953 10 379.340464 1960.379040 4390.883869 19.409000 66.386581 176.091458 80.207514 0.000773 8.391009
126977 10 394.109703 2015.766188 4551.525596 19.409000 67.825396 174.197153 79.906044 0.000776 8.316472
128001 10 377.220573 1942.629955 4380.544402 19.409000 67.593186 178.311294 80.750745 0.000767 8.269660
129025 10 389.759927 2315.000777 4576.914289 19.409000 75.479446 176.348105 75.488978 0.000825 9.310432
130049 10 406.449068 2302.241435 4772.614210 19.409000 78.680392 178.506835 71.340537 0.000871 9.891292
