# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 3.286106 6.902827 34.013206 1.643053 0.128016 0.399615 -nan -nan -nan
49153 10 22.792354 75.239816 258.059544 1.643053 3.348445 5.789413 0.501549 0.000110 0.080608
50177 10 23.553769 78.565997 267.286691 1.643053 3.527666 6.091073 0.498997 0.000111 0.080316
51201 10 23.894402 79.327412 270.883374 1.643053 3.548817 6.142277 0.499145 0.000111 0.079494
52225 10 24.174924 81.070651 274.339797 1.643053 3.621174 6.279193 0.497493 0.000111 0.078938
53249 10 24.305166 81.992364 276.303446 1.643053 3.694643 6.393845 0.496897 0.000111 0.078193
54273 10 24.525575 82.843946 279.078603 1.643053 3.758095 6.442823 0.497870 0.000111 0.077526
55297 10 24.605724 83.935976 280.330931 1.643053 3.808188 6.532987 0.498790 0.000111 0.076873
56321 10 24.896264 84.617242 284.188098 1.643053 3.913940 6.632056 0.501994 0.000110 0.077166
57345 10 25.046543 85.498880 285.871226 1.643053 3.933977 6.684374 0.505986 0.000110 0.078039
58369 10 25.827995 89.015415 295.028242 1.643053 4.083143 6.948186 0.503394 0.000110 0.078012
59393 10 26.058424 89.456234 298.404516 1.643053 4.202253 7.043916 0.503902 0.000110 0.077351
60417 10 26.369001 91.329715 301.540343 1.643053 4.205593 7.167474 0.502446 0.000110 0.076903
61441 10 26.589410 92.551987 304.115128 1.643053 4.246781 7.254298 0.501162 0.000111 0.076424
62465 10 26.689596 93.173141 305.808274 1.643053 4.323590 7.357820 0.501677 0.000110 0.075814
63489 10 26.899987 94.024723 308.353003 1.643053 4.372570 7.445758 0.503420 0.000110 0.075528
64513 10 27.030229 94.826213 309.855796 1.643053 4.394833 7.500301 0.506176 0.000110 0.075776
65537 10 27.461030 95.988372 314.594602 1.643053 4.442700 7.594918 0.509656 0.000110 0.076552
66561 10 28.032091 99.024013 322.719700 1.643053 4.710976 7.827563 0.508216 0.000110 0.076191
67585 10 28.352687 100.045912 325.304504 1.643053 4.641959 7.945555 0.507877 0.000110 0.075616
68609 10 29.414660 101.638872 335.854108 1.643053 4.634167 8.060208 0.509076 0.000110 0.075214
69633 10 28.803525 102.500474 331.185432 1.643053 4.794465 8.160390 0.508779 0.000110 0.074661
70657 10 28.913730 103.372093 334.301222 1.643053 5.018214 8.266138 0.509274 0.000110 0.074141
71681 10 29.294437 104.874886 336.936118 1.643053 4.887972 8.329587 0.509414 0.000110 0.073604
72705 10 29.234325 105.325724 336.805876 1.643053 4.940292 8.420864 0.511036 0.000110 0.073418
73729 10 29.364567 106.077120 338.809600 1.643053 5.018214 8.485425 0.513697 0.000110 0.073830
74753 10 30.326355 108.962482 349.529520 1.643053 5.140664 8.714731 0.513558 0.000110 0.073318
75777 10 30.516708 110.204790 352.615254 1.643053 5.272019 8.822705 0.513318 0.000110 0.072822
76801 10 30.807248 112.088290 355.460542 1.643053 5.265340 8.981883 0.511465 0.000110 0.072803
77825 10 30.907434 112.739500 357.143669 1.643053 5.341036 9.060916 0.511014 0.000110 0.072344
78849 10 31.238049 114.061958 360.389701 1.643053 5.334357 9.141062 0.510653 0.000110 0.071885
79873 10 31.298160 114.733205 361.902513 1.643053 5.435656 9.239018 0.511405 0.000110 0.071499
80897 10 31.378309 115.444527 363.224970 1.643053 5.493542 9.313598 0.513136 0.000110 0.071482
81921 10 31.578682 116.256035 366.160425 1.643053 5.597068 9.403761 0.515826 0.000110 0.072104
82945 10 32.640655 119.732495 377.761984 1.643053 5.706159 9.646425 0.514693 0.000110 0.071844
83969 10 32.640655 120.724338 378.092598 1.643053 5.742894 9.742154 0.513681 0.000110 0.071555
84993 10 32.871083 122.247168 381.158295 1.643053 5.827496 9.885749 0.512016 0.000110 0.071546
86017 10 33.091493 123.088732 384.123806 1.643053 5.912097 9.961442 0.511437 0.000110 0.071166
87041 10 33.261809 124.551450 385.897101 1.643053 5.919890 10.053832 0.510197 0.000110 0.070986
88065 10 33.341958 124.892083 387.419931 1.643053 6.000039 10.133978 0.510886 0.000110 0.070644
89089 10 33.562368 125.703591 390.255200 1.643053 6.070169 10.211897 0.512570 0.000110 0.070695
90113 10 33.592424 126.725490 391.477471 1.643053 6.172581 10.284251 0.514213 0.000110 0.070733
91137 10 34.484081 129.761131 401.365846 1.643053 6.280560 10.487955 0.513067 0.000110 0.070550
92161 10 34.714509 131.003440 403.920594 1.643053 6.308389 10.644907 0.511986 0.000110 0.070350
93185 10 35.115254 132.285823 408.889828 1.643053 6.415255 10.748428 0.511272 0.000110 0.070046
94209 10 35.195403 133.337778 410.713216 1.643053 6.528799 10.849723 0.510693 0.000110 0.069718
95233 10 35.335663 134.249472 412.015636 1.643053 6.517667 10.948792 0.510700 0.000110 0.069338
96257 10 35.656259 135.101054 415.351836 1.643053 6.532138 11.012241 0.511802 0.000110 0.069182
97281 10 35.876669 135.992711 418.096937 1.643053 6.592250 11.117989 0.513616 0.000110 0.069409
98305 10 35.926762 136.814238 419.329227 1.643053 6.673512 11.192569 0.515875 0.000110 0.069971
99329 10 36.618046 139.920009 427.113693 1.643053 6.770359 11.427440 0.514939 0.000110 0.069766
100353 10 36.908586 141.072150 430.660283 1.643053 6.841602 11.538754 0.514379 0.000110 0.069464
101377 10 37.078903 142.334496 433.355291 1.643053 6.951807 11.667877 0.513676 0.000110 0.069201
102401 10 37.389480 143.416507 436.441025 1.643053 6.949581 11.780304 0.513524 0.000110 0.068855
103425 10 37.509703 144.428387 438.074060 1.643053 6.997448 11.838187 0.513637 0.000110 0.068513
104449 10 37.720094 145.310025 440.608770 1.643053 7.045314 11.951727 0.514461 0.000110 0.068306
105473 10 37.920466 146.341943 442.923071 1.643053 7.079823 12.032986 0.515623 0.000110 0.068238
106497 10 37.990597 147.103358 444.586161 1.643053 7.186688 12.122036 0.517392 0.000110 0.068532
107521 10 38.782068 150.219148 454.224071 1.643053 7.378155 12.361360 0.516406 0.000110 0.068398
108545 10 39.012496 151.421382 456.628539 1.643053 7.389287 12.471561 0.515547 0.000110 0.068221
109569 10 39.272980 153.144584 459.794422 1.643053 7.451625 12.618494 0.513827 0.000110 0.068507
110593 10 39.453315 153.695608 462.519486 1.643053 7.554037 12.720903 0.513458 0.000110 0.068214
111617 10 39.633650 154.837730 464.332856 1.643053 7.555151 12.806614 0.513208 0.000110 0.067911
112641 10 39.924190 155.639220 467.899484 1.643053 7.628620 12.867836 0.513948 0.000110 0.067715
113665 10 40.044413 156.661119 469.552555 1.643053 7.678714 12.926833 0.514871 0.000110 0.067589
114689 10 40.104525 157.552776 471.155534 1.643053 7.790032 13.029241 0.516101 0.000110 0.067612
115713 10 40.835884 160.398063 479.350763 1.643053 7.887991 13.269678 0.515187 0.000110 0.067493
116737 10 41.016219 161.750576 482.045771 1.643053 7.987064 13.334240 0.514012 0.000110 0.067498
117761 10 41.236629 162.922754 484.330016 1.643053 7.995970 13.522360 0.513002 0.000110 0.067429
118785 10 41.346834 164.034821 486.443944 1.643053 8.108401 13.606958 0.512056 0.000110 0.067337
119809 10 41.577262 164.706068 488.988673 1.643053 8.135117 13.655936 0.512201 0.000110 0.067051
120833 10 41.777634 165.898284 491.282936 1.643053 8.167399 13.760570 0.512380 0.000110 0.066771
121857 10 41.967988 166.729829 493.707442 1.643053 8.225285 13.842942 0.513224 0.000110 0.066653
122881 10 42.178379 167.891989 496.853288 1.643053 8.341055 13.918636 0.514144 0.000110 0.066572
123905 10 42.759459 170.767332 503.806208 1.643053 8.467958 14.219182 0.512750 0.000110 0.066754
124929 10 42.969850 172.159920 506.240732 1.643053 8.504693 14.352758 0.511115 0.000110 0.067114
125953 10 58.278297 173.702787 644.036794 1.643053 6.805981 14.432904 0.535396 0.000109 0.152794
126977 10 43.250371 174.183680 510.668961 1.643053 8.685028 14.508597 0.533554 0.000109 0.152531
128001 10 43.420687 175.175523 512.432237 1.643053 8.691707 14.609892 0.532108 0.000110 0.152138
129025 10 43.781358 175.776640 516.750262 1.643053 8.770743 14.661096 0.532031 0.000110 0.151529
130049 10 44.132009 176.608186 520.076442 1.643053 8.750706 14.762392 0.532852 0.000109 0.151000
