# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 90.636471 269.274574 1044.598604 45.318236 15.359321 8.399196 -nan -nan -nan
61441 10 324.506017 878.613741 3450.888212 45.318236 22.869782 20.746205 11.321520 0.000583 8.805455
62465 10 341.938034 700.125914 3593.239667 45.318236 19.317703 20.916632 11.564950 0.000571 8.787729
63489 10 410.413803 952.178857 4235.308950 45.318236 14.574547 21.714308 11.190077 0.000589 8.849759
64513 10 357.536684 708.461224 3741.241501 45.318236 18.430518 21.775205 11.493742 0.000575 8.867166
65537 10 488.857880 2457.623893 6043.900772 45.318236 128.369108 223.785786 6.512049 0.000806 22.506202
66561 10 598.369018 2495.753926 7023.399808 45.318236 115.523292 233.938537 2.151108 0.001006 28.848222
67585 10 546.704126 2426.075949 6541.875397 45.318236 119.426015 214.035652 -1.806502 0.001184 33.137171
68609 10 653.560388 2443.037102 7546.300214 45.318236 112.299593 240.509390 -5.165571 0.001333 35.846769
69633 10 594.171309 2824.898463 6989.106823 45.318236 116.377082 256.695025 11.493742 0.000575 8.867166
69633 10 594.171309 2824.898463 6989.106823 45.318236 116.377082 256.695025 -455.913785 0.009876 20.922086
70657 10 648.360838 2647.372402 7515.724055 45.318236 114.679520 239.763162 -195.193072 0.006018 18.542856
71681 10 502.432813 2785.496093 6244.018326 45.318236 135.521133 260.293964 -361.014372 0.008459 17.156052
72705 10 608.617842 2712.772522 7150.182669 45.318236 118.222694 258.208824 -216.667777 0.006345 16.709826
73729 10 607.275377 2521.781731 7109.297576 45.318236 115.171534 232.677846 601.826026 -0.005854 3.260635
73729 10 607.275377 2521.781731 7109.297576 45.318236 115.171534 232.677846 569.313002 -0.004692 20.233682
74753 10 585.445281 2801.245019 6959.582596 45.318236 122.792198 227.361719 182.406988 0.000706 19.358872
75777 10 535.373315 2449.739412 6525.685662 45.318236 130.216946 224.564907 415.120726 -0.002526 18.572401
76801 10 485.131035 2473.843684 6074.136305 45.318236 135.869550 232.621076 416.498471 -0.002545 16.611767
77825 10 661.695329 2947.112933 7711.022758 45.318236 121.563274 290.676782 206.599024 0.000342 18.770032
78849 10 584.403368 2459.797886 6930.409013 45.318236 120.708371 290.964188 326.510310 -0.001299 18.934020
79873 10 552.635019 2673.480355 6726.033639 45.318236 133.298161 297.577870 276.029085 -0.000611 18.092239
80897 10 637.671204 3406.897414 7470.811565 45.318236 121.566614 294.041573 10.538837 0.002990 28.097861
81921 10 589.713120 2626.584221 7014.763947 45.318236 124.181416 267.531991 91.565341 0.001896 27.755211
82945 10 664.570610 2728.110694 7662.002724 45.318236 112.921847 261.907723 138.314455 0.001267 26.933769
83969 10 566.430357 2590.107224 6829.513700 45.318236 129.467792 299.660421 179.779493 0.000713 26.257224
84993 10 519.514187 2534.865763 6351.736170 45.318236 128.510478 227.927925 209.888676 0.000312 25.537054
86017 10 514.605170 2678.709960 6292.437257 45.318236 127.376173 227.019163 203.786957 0.000393 24.623914
87041 10 533.149230 2716.198815 6510.407601 45.318236 130.990589 301.354659 197.109567 0.000481 23.812224
88065 10 554.298074 2491.916879 6761.078004 45.318236 135.344141 306.936926 228.607738 0.000067 23.676589
89089 10 643.281509 3025.757378 7460.262189 45.318236 114.160789 238.258825 193.061244 0.000532 23.888624
90113 10 632.942519 3178.437805 7456.906025 45.318236 125.275648 308.590036 148.223630 0.001116 24.863341
91137 10 674.599029 2631.362998 7784.026844 45.318236 115.337395 279.034415 180.001849 0.000704 25.126100
92161 10 660.733563 3041.225789 7689.172626 45.318236 120.204111 271.917659 162.375940 0.000931 24.814727
93185 10 550.711486 3290.613838 6685.599374 45.318236 130.942723 305.116403 116.703782 0.001518 26.613338
94209 10 609.499462 3307.905597 7264.182051 45.318236 129.909715 262.800983 86.088104 0.001910 27.161346
95233 10 585.405208 2834.095355 7042.595064 45.318236 132.060332 318.780570 98.897568 0.001747 26.791036
96257 10 550.871781 2752.134818 6789.339913 45.318236 142.291345 321.078108 113.658916 0.001559 26.566307
97281 10 653.951105 2993.738570 7618.863490 45.318236 119.928048 251.232006 116.958198 0.001518 26.048641
98305 10 585.124693 2744.791331 7030.763333 45.318236 131.057378 295.527307 131.988204 0.001329 25.985393
99329 10 584.723957 2770.949375 7040.100482 45.318236 132.540102 309.388154 143.312376 0.001187 25.777781
100353 10 628.965214 2826.080634 7466.904389 45.318236 130.805805 288.056008 152.559895 0.001072 25.518673
101377 10 554.157816 2809.880880 6816.990699 45.318236 141.712504 317.653851 157.585304 0.001009 25.142014
102401 10 580.706578 2602.479949 7102.124401 45.318236 143.895402 293.317200 173.875077 0.000808 25.489459
103425 10 664.791015 2744.370558 7840.981452 45.318236 132.563478 318.480207 185.060326 0.000670 25.467212
104449 10 701.448343 2887.052621 8138.507916 45.318236 124.891609 305.835212 189.967275 0.000610 25.148540
105473 10 752.291727 3432.083674 8702.553894 45.318236 131.070736 317.454384 173.416696 0.000812 25.772369
106497 10 717.748281 2875.020521 8355.025592 45.318236 130.838087 330.178497 180.727408 0.000723 25.600860
107521 10 819.795711 2826.811977 9230.974438 45.318236 114.779704 256.033178 192.942777 0.000575 25.863460
108545 10 575.246550 3258.625084 7033.979239 45.318236 142.390416 322.018228 178.919350 0.000744 26.381643
109569 10 752.271690 2870.101487 8603.231469 45.318236 120.057174 323.232199 186.792164 0.000650 26.317462
110593 10 638.382511 3105.413682 7653.276697 45.318236 141.050177 333.384489 182.175284 0.000705 26.077967
111617 10 612.354706 2568.136871 7377.560291 45.318236 139.334804 332.183516 194.622260 0.000557 26.583959
112641 10 647.258814 2743.749417 7651.042593 45.318236 130.939384 328.410075 201.296942 0.000478 26.505787
113665 10 642.449981 2658.352570 7579.701562 45.318236 128.355750 298.663019 209.581696 0.000380 26.600578
114689 10 713.059670 2925.663537 8223.373788 45.318236 121.419677 303.091886 211.416690 0.000358 26.303978
115713 10 616.482287 2932.486068 7385.044037 45.318236 135.580130 303.531491 210.337563 0.000371 26.004477
116737 10 651.907352 2733.169986 7766.915416 45.318236 138.649100 303.269204 215.533797 0.000310 25.909221
117761 10 690.267808 3017.141554 8062.688660 45.318236 128.890064 303.356414 214.086655 0.000327 25.636416
118785 10 644.012852 3651.376447 7645.061608 45.318236 133.881454 324.702592 196.613392 0.000529 27.834430
119809 10 759.535030 2789.723858 8700.099386 45.318236 122.749898 309.104525 203.758529 0.000447 27.955960
120833 10 651.346321 3493.426341 7718.867166 45.318236 133.933773 338.666568 192.154064 0.000580 28.808741
121857 10 813.093401 2842.270370 9208.132485 45.318236 119.688720 342.849599 199.374720 0.000498 28.972024
122881 10 687.993631 3039.242146 8122.468457 45.318236 138.059127 295.580258 199.239585 0.000499 28.681010
123905 10 583.251252 2655.938135 7056.710991 45.318236 136.022053 307.397415 204.791252 0.000436 28.700138
124929 10 652.207904 3827.780446 7805.456203 45.318236 142.597463 301.990985 188.472572 0.000621 31.049578
125953 10 720.663636 3500.078559 8671.847496 45.318236 162.801238 336.745698 181.353080 0.000701 31.258000
126977 10 726.855007 2581.351142 8437.286680 45.318236 129.859623 322.180548 191.868814 0.000583 32.096943
128001 10 634.835997 3562.002294 7590.110680 45.318236 137.972301 364.579336 182.555513 0.000687 32.710321
129025 10 702.239797 3259.306335 8198.377879 45.318236 130.664435 359.848314 180.570164 0.000709 32.459780
130049 10 622.974211 2680.403070 7687.439443 45.318236 161.966371 312.131456 187.161832 0.000636 32.667293
