# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 37.088849 95.397039 430.436639 18.544424 6.616461 5.587762 -nan -nan -nan
31745 10 105.006741 301.720635 1112.895456 18.544424 6.980894 21.344385 9.615755 0.000268 3.383403
32769 10 108.846621 311.840320 1162.743908 18.544424 8.253077 21.912161 9.243514 0.000296 3.402668
33793 10 158.885068 319.690077 1635.619230 18.544424 5.196505 22.676603 9.362513 0.000287 3.350271
34817 10 116.966369 321.780012 1241.341469 18.544424 7.964197 22.973269 9.082454 0.000307 3.344302
35841 10 202.623711 346.219253 2028.827025 18.544424 0.287769 1.316663 9.412246 0.000284 3.363937
36865 10 115.306421 337.399527 1229.811827 18.544424 8.527513 1.337774 9.045863 0.000309 3.406260
37889 10 117.346358 342.199378 1247.971263 18.544424 8.278632 1.409996 8.734089 0.000330 3.425329
38913 10 168.754762 350.879109 1718.946644 18.544424 3.488781 5.093319 8.830142 0.000324 3.380255
39937 10 164.244902 355.998950 1681.057820 18.544424 4.289867 1.453329 8.861851 0.000322 3.331006
40961 10 121.616225 362.638744 1297.229734 18.544424 9.007498 1.485551 8.545296 0.000342 3.369352
41985 10 121.276236 369.278538 1294.039833 18.544424 9.030831 1.519996 8.242855 0.000360 3.403140
43009 10 125.196114 376.238322 1331.588667 18.544424 8.847503 1.552218 7.981180 0.000376 3.419203
44033 10 127.696036 391.027862 1357.397866 18.544424 8.937500 1.593329 7.692455 0.000393 3.452016
45057 10 180.224406 389.937896 1839.182912 18.544424 4.104317 1.624440 7.815726 0.000386 3.422200
46081 10 131.295925 403.477476 1471.734317 18.544424 17.641675 1.675551 7.547309 0.000401 3.451355
47105 10 185.774234 404.917431 1906.650818 18.544424 5.434276 1.697773 7.663340 0.000394 3.422941
48129 10 218.173228 416.027087 2208.661443 18.544424 2.992129 1.742217 7.917210 0.000380 3.450790
49153 10 177.824480 418.347015 1818.993538 18.544424 4.527637 1.789995 7.911560 0.000381 3.410464
50177 10 137.095745 425.886780 1453.454885 18.544424 9.166382 1.812217 7.648878 0.000395 3.449932
51201 10 139.655665 434.916500 1478.554106 18.544424 9.110828 1.843328 7.398304 0.000407 3.484087
52225 10 185.734235 439.346363 1897.401105 18.544424 4.450973 1.888884 7.422724 0.000406 3.446719
53249 10 143.275553 449.736040 1598.070396 18.544424 18.368319 1.916661 7.181848 0.000418 3.480963
54273 10 225.902988 461.975660 2296.738709 18.544424 4.189870 1.952217 7.353339 0.000410 3.481354
55297 10 146.345457 461.525674 1546.741989 18.544424 9.254157 1.992217 7.122895 0.000421 3.513622
56321 10 148.795381 465.545549 1571.621217 18.544424 9.296378 2.026661 6.926219 0.000430 3.528766
57345 10 151.575295 475.505240 1598.860371 18.544424 9.234158 2.064439 6.732426 0.000439 3.544017
58369 10 151.505297 476.635205 1599.370356 18.544424 9.368598 2.112216 6.570268 0.000447 3.545578
59393 10 152.905254 485.724923 1615.179865 18.544424 9.569703 2.137772 6.406138 0.000454 3.549510
60417 10 156.195152 492.324718 1646.338898 18.544424 9.376376 2.181105 6.260726 0.000460 3.546651
61441 10 158.085093 500.924451 1665.428305 18.544424 9.397486 2.209994 6.117004 0.000467 3.544431
62465 10 160.665013 507.494247 1694.487403 18.544424 9.759697 2.259994 5.987088 0.000472 3.537884
63489 10 160.965004 513.514061 1694.817393 18.544424 9.463040 2.291105 5.862298 0.000478 3.530569
64513 10 163.164935 520.753836 1734.836151 18.544424 11.465200 2.327771 5.745230 0.000482 3.521503
65537 10 292.710914 1394.276722 3554.369672 18.544424 69.695614 123.364100 2.552486 0.000614 11.264875
66561 10 279.351329 1482.343988 3480.411968 18.544424 76.322075 125.271873 -0.774144 0.000750 15.872329
67585 10 287.481077 1459.084710 3699.635163 18.544424 91.647155 129.852971 -3.681703 0.000866 18.626223
68609 10 282.491231 1414.896082 4021.285179 18.544424 132.930318 129.838527 -6.174756 0.000965 20.388733
69633 10 288.551043 1478.884095 3444.373087 18.544424 62.095850 133.666294 5.745230 0.000482 3.521503
69633 10 288.551043 1478.884095 3444.373087 18.544424 62.095850 133.666294 187.508017 -0.000837 3.963551
70657 10 313.500269 2085.065280 3740.383898 18.544424 67.264579 132.344075 -716.743295 0.012542 25.222192
71681 10 291.350956 1468.194427 3507.491127 18.544424 65.997951 131.527411 -228.503182 0.005354 28.162634
72705 10 290.490983 1519.272842 3483.131884 18.544424 64.246895 131.455189 -55.313958 0.002817 26.410107
73729 10 294.650854 1498.663481 3518.880774 18.544424 63.596915 135.020734 388.714727 -0.003830 0.354258
73729 10 294.650854 1498.663481 3518.880774 18.544424 63.596915 135.020734 1442.558802 -0.017911 25.745003
74753 10 304.800539 1547.251973 3611.537898 18.544424 62.614723 136.747396 960.593705 -0.011188 24.492578
75777 10 299.510703 1497.593515 3559.509513 18.544424 62.711387 134.025182 756.658446 -0.008356 22.337337
76801 10 378.318257 1705.407064 4289.626850 18.544424 56.271587 136.720730 510.161654 -0.004950 22.643396
77825 10 303.100592 1551.781833 3594.548425 18.544424 62.615834 140.585163 428.527153 -0.003827 21.113431
78849 10 320.950038 1585.720779 3771.932919 18.544424 62.492505 153.782904 363.114111 -0.002931 19.972783
79873 10 336.869544 1570.111264 3907.358716 18.544424 59.851476 139.767388 331.617401 -0.002502 18.824440
80897 10 320.950038 1588.020708 3876.039688 18.544424 74.059923 143.477377 293.669943 -0.001988 18.032505
81921 10 326.919852 1619.819721 3839.780813 18.544424 63.398032 143.896265 258.029119 -0.001506 17.442089
82945 10 316.550174 1568.911301 3736.744011 18.544424 63.471363 138.365170 243.483942 -0.001311 16.703295
83969 10 326.059879 1571.801211 3820.501412 18.544424 62.211402 139.789610 233.033540 -0.001171 16.040702
84993 10 328.069817 1638.699135 3844.510666 18.544424 62.645833 144.799596 210.793004 -0.000875 15.687446
86017 10 312.580298 1608.530071 3700.615133 18.544424 63.868018 144.508486 197.038354 -0.000693 15.246922
87041 10 324.189937 1657.698545 3834.830967 18.544424 65.881288 155.089567 180.471719 -0.000474 14.959505
88065 10 324.239936 1657.738544 3806.761838 18.544424 62.706942 141.629605 168.162084 -0.000312 14.636560
89089 10 319.950069 1598.010398 3763.263188 18.544424 62.640278 160.319553 166.196625 -0.000287 14.204184
90113 10 328.309809 1614.779877 3846.360609 18.544424 62.584724 147.047368 163.442644 -0.000251 13.814807
91137 10 338.959479 1737.386072 3962.776995 18.544424 63.686912 154.010681 148.973207 -0.000063 13.793942
92161 10 342.449370 1733.806183 3991.076117 18.544424 62.953601 148.296253 138.705527 0.000069 13.645296
93185 10 342.979354 1735.226139 4053.864168 18.544424 69.341181 154.878457 130.835720 0.000170 13.451569
94209 10 343.339343 1730.676280 3998.355891 18.544424 62.773607 153.716238 125.299073 0.000241 13.218797
95233 10 409.917276 1785.774570 4613.246805 18.544424 57.119338 157.299561 122.047737 0.000283 12.958345
96257 10 351.139101 1748.395730 4074.433530 18.544424 62.560280 168.351753 118.105709 0.000333 12.735767
97281 10 339.369466 1758.135427 3958.687122 18.544424 62.776940 154.324014 113.705826 0.000388 12.549070
98305 10 334.799608 1718.236666 3931.867955 18.544424 64.874653 149.920693 112.649549 0.000402 12.309951
99329 10 350.009136 1798.434177 4099.582749 18.544424 66.610155 162.393991 108.130391 0.000458 12.173491
100353 10 356.358939 1798.574172 4139.821500 18.544424 64.025790 160.089553 105.026844 0.000497 12.003216
101377 10 347.609210 1760.345359 4051.664236 18.544424 63.952459 156.149564 104.276200 0.000506 11.797639
102401 10 343.829328 1740.025990 4010.205523 18.544424 63.545805 156.984006 104.712690 0.000501 11.600542
103425 10 349.739144 1792.604358 4070.463653 18.544424 63.674690 159.772888 103.093659 0.000521 11.430087
104449 10 344.919294 1795.574265 4041.814542 18.544424 65.846845 160.612885 101.604839 0.000539 11.266993
105473 10 345.629272 1768.225114 4045.834417 18.544424 65.504633 167.506199 101.749782 0.000537 11.095143
106497 10 351.919076 1835.803017 4157.010966 18.544424 70.868911 163.303989 99.607192 0.000563 10.972818
107521 10 361.188789 1810.223811 4179.860257 18.544424 63.108041 162.869546 99.317713 0.000567 10.815765
108545 10 368.668557 1862.902176 4260.217763 18.544424 63.725800 169.991748 97.613953 0.000587 10.696036
109569 10 374.088388 1809.313839 4294.096711 18.544424 61.468092 161.178439 98.392351 0.000578 10.557650
110593 10 351.809080 1851.122541 4107.842493 18.544424 65.527966 165.827315 97.111623 0.000593 10.438757
111617 10 350.829110 1827.503274 4101.872678 18.544424 65.953508 168.011753 96.897170 0.000596 10.304693
112641 10 450.436018 2081.885378 5011.404446 18.544424 56.338251 183.006156 92.173987 0.000652 10.502416
113665 10 378.488252 2093.195027 4436.852280 18.544424 72.441085 172.947295 85.813103 0.000727 10.985407
114689 10 370.188509 2186.242139 4359.794672 18.544424 73.101064 167.312867 77.613693 0.000823 11.869522
115713 10 360.878798 2190.712000 4263.917648 18.544424 72.792185 167.873976 70.265115 0.000910 12.541234
116737 10 391.877836 1946.589578 4497.940384 18.544424 64.351336 176.310619 71.122774 0.000900 12.409348
117761 10 368.988547 1920.270395 4276.077271 18.544424 65.132423 171.276189 72.169426 0.000887 12.288914
118785 10 365.908642 1912.740629 4239.288412 18.544424 64.466888 170.513969 73.396094 0.000873 12.181300
119809 10 394.487755 1962.939070 4516.279815 18.544424 63.489140 174.220625 74.170150 0.000864 12.062338
120833 10 374.418378 1935.249930 4326.975691 18.544424 64.754657 173.056184 75.203980 0.000852 11.957515
121857 10 369.628527 1934.079966 4279.737157 18.544424 64.827988 171.845076 76.215307 0.000841 11.856708
122881 10 375.428347 1982.008478 4345.365120 18.544424 65.675739 178.076170 76.405405 0.000839 11.738361
123905 10 374.938362 2262.829762 4404.873273 18.544424 72.832184 174.723957 71.094799 0.000899 12.282135
124929 10 379.818210 1962.549082 4385.263881 18.544424 65.231309 174.311736 72.408728 0.000884 12.205024
125953 10 379.728213 1973.948729 4384.713898 18.544424 65.270196 180.519496 73.526278 0.000871 12.121064
126977 10 396.097705 2015.997423 4549.638779 18.544424 65.406859 178.673946 74.211469 0.000864 12.020895
128001 10 383.598093 1972.338779 4427.472571 18.544424 65.721293 176.175064 75.518321 0.000849 11.959353
129025 10 385.098047 1997.827987 4438.892217 18.544424 65.323528 181.375050 76.422991 0.000839 11.876408
130049 10 400.987553 2099.564830 4624.136467 18.544424 68.251215 185.699482 75.947260 0.000844 11.778845
