# Hoverboard test (1048576 1 1000000000)
# time(ns),sleep_time(ns),repetitions
128224,200000000,1
130593,200000000,1
128764,200000000,1
130814,200000000,1
148525,200000000,1
130674,200000000,1
184554,200000000,1
132014,200000000,1
129953,200000000,1
# Hoverboard test (1048576 1 0)
# time(ns),sleep_time(ns),repetitions
11207785,0,1
116353,0,1
103192,0,1
103882,0,1
102682,0,1
104632,0,1
102502,0,1
102402,0,1
102402,0,1
102582,0,1
102823,0,1
107163,0,1
104013,0,1
103353,0,1
103273,0,1
102453,0,1
101903,0,1
102612,0,1
103033,0,1
101822,0,1
103763,0,1
103162,0,1
102723,0,1
102693,0,1
103573,0,1
101882,0,1
101663,0,1
101563,0,1
102513,0,1
102382,0,1
# Hoverboard test (1048576 1 200000001)
# time(ns),sleep_time(ns),repetitions
11320687,200000001,1
161405,200000001,1
140854,200000001,1
137884,200000001,1
425922,200000001,1
129943,200000001,1
129504,200000001,1
128663,200000001,1
127074,200000001,1
130023,200000001,1
165914,200000001,1
125654,200000001,1
134044,200000001,1
126772,200000001,1
127374,200000001,1
287468,200000001,1
131673,200000001,1
126283,200000001,1
127403,200000001,1
129224,200000001,1
129913,200000001,1
122723,200000001,1
131002,200000001,1
129053,200000001,1
131073,200000001,1
145813,200000001,1
127772,200000001,1
129483,200000001,1
205556,200000001,1
127724,200000001,1
# Hoverboard test (1048576 1 400000001)
# time(ns),sleep_time(ns),repetitions
11246786,400000001,1
156735,400000001,1
370901,400000001,1
129684,400000001,1
126333,400000001,1
130272,400000001,1
128093,400000001,1
129633,400000001,1
169915,400000001,1
204635,400000001,1
166384,400000001,1
129364,400000001,1
131183,400000001,1
126653,400000001,1
125833,400000001,1
123753,400000001,1
169394,400000001,1
128133,400000001,1
127753,400000001,1
127833,400000001,1
125584,400000001,1
180455,400000001,1
127953,400000001,1
129334,400000001,1
129643,400000001,1
147673,400000001,1
171865,400000001,1
126904,400000001,1
125703,400000001,1
126023,400000001,1
# Hoverboard test (1048576 1 600000001)
# time(ns),sleep_time(ns),repetitions
11299496,600000001,1
154784,600000001,1
636487,600000001,1
136243,600000001,1
131023,600000001,1
135513,600000001,1
369520,600000001,1
135384,600000001,1
130623,600000001,1
135384,600000001,1
268418,600000001,1
133614,600000001,1
170804,600000001,1
131063,600000001,1
230396,600000001,1
130834,600000001,1
130173,600000001,1
129583,600000001,1
263798,600000001,1
131654,600000001,1
129362,600000001,1
126473,600000001,1
129113,600000001,1
133474,600000001,1
130393,600000001,1
173005,600000001,1
129913,600000001,1
130704,600000001,1
130554,600000001,1
133733,600000001,1
# Hoverboard test (1048576 1 800000001)
# time(ns),sleep_time(ns),repetitions
10934617,800000001,1
758602,800000001,1
137843,800000001,1
131593,800000001,1
128253,800000001,1
246426,800000001,1
131003,800000001,1
127264,800000001,1
127873,800000001,1
131534,800000001,1
153084,800000001,1
133584,800000001,1
163255,800000001,1
362590,800000001,1
140445,800000001,1
129693,800000001,1
128763,800000001,1
130183,800000001,1
132874,800000001,1
130684,800000001,1
129704,800000001,1
129193,800000001,1
134133,800000001,1
131454,800000001,1
127803,800000001,1
166945,800000001,1
134784,800000001,1
130892,800000001,1
135904,800000001,1
128083,800000001,1
# Hoverboard test (1048576 1 1000000001)
# time(ns),sleep_time(ns),repetitions
11117472,1000000001,1
742212,1000000001,1
138204,1000000001,1
283287,1000000001,1
134464,1000000001,1
134833,1000000001,1
212435,1000000001,1
189145,1000000001,1
152955,1000000001,1
218607,1000000001,1
164165,1000000001,1
138573,1000000001,1
140963,1000000001,1
137063,1000000001,1
206546,1000000001,1
209835,1000000001,1
152494,1000000001,1
133183,1000000001,1
132413,1000000001,1
208046,1000000001,1
130973,1000000001,1
131184,1000000001,1
130383,1000000001,1
137293,1000000001,1
138503,1000000001,1
152054,1000000001,1
138513,1000000001,1
212217,1000000001,1
135763,1000000001,1
133162,1000000001,1
