# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 3.356258 5.500256 34.253870 1.678129 0.076810 0.224669 -nan -nan -nan
34817 10 17.282225 48.169818 185.786421 1.678129 1.440464 3.449753 0.311072 0.000090 0.047491
35841 10 17.482598 49.492284 188.351203 1.678129 1.502802 3.577752 0.310549 0.000090 0.046817
36865 10 17.692991 50.183573 190.765706 1.678129 1.537311 3.664564 0.312038 0.000090 0.046390
37889 10 17.753103 51.325703 191.797630 1.678129 1.585178 3.722444 0.311985 0.000090 0.045742
38913 10 18.604691 52.247422 199.201435 1.678129 1.461614 3.823692 0.315951 0.000090 0.046968
39937 10 18.855158 53.359495 201.816311 1.678129 1.473859 3.872656 0.319271 0.000090 0.047645
40961 10 18.985401 53.740205 203.459374 1.678129 1.511708 3.927192 0.325101 0.000089 0.050956
41985 10 19.766858 55.393287 211.724786 1.678129 1.561801 3.970561 0.330021 0.000089 0.053025
43009 10 19.826970 56.675679 212.476187 1.678129 1.578499 4.096341 0.332448 0.000089 0.053034
44033 10 20.247754 58.328761 216.744145 1.678129 1.585178 4.255496 0.332653 0.000089 0.052404
45057 10 20.267792 58.889807 217.916331 1.678129 1.693157 4.345658 0.334109 0.000089 0.052043
46081 10 20.488203 59.631190 219.829899 1.678129 1.660875 4.385718 0.336748 0.000088 0.052291
47105 10 20.788763 61.835299 223.316400 1.678129 1.714308 4.454716 0.334288 0.000089 0.052451
48129 10 20.758707 61.144010 223.406568 1.678129 1.757722 4.481433 0.338495 0.000088 0.054059
49153 10 21.089324 61.785206 226.552434 1.678129 1.739911 4.568239 0.344431 0.000088 0.057699
50177 10 21.670407 64.289876 233.264950 1.678129 1.840098 4.770796 0.345136 0.000088 0.057154
51201 10 21.660388 65.081352 233.775903 1.678129 1.908002 4.860960 0.345808 0.000088 0.056623
52225 10 22.221435 66.524042 238.975599 1.678129 1.862361 4.988939 0.346125 0.000088 0.056066
53249 10 22.201397 67.165238 239.416421 1.678129 1.933605 5.084669 0.346998 0.000088 0.055612
54273 10 22.371715 67.766359 241.720717 1.678129 2.000397 5.116940 0.349263 0.000088 0.055748
55297 10 22.622182 68.788264 244.175294 1.678129 1.994831 5.190393 0.351466 0.000087 0.055866
56321 10 22.772462 69.389385 246.038769 1.678129 2.034905 5.229344 0.354814 0.000087 0.056851
57345 10 22.782481 70.190879 247.100749 1.678129 2.141771 5.298357 0.357927 0.000087 0.057632
58369 10 23.433695 72.415027 254.234050 1.678129 2.210789 5.503137 0.357979 0.000087 0.057115
59393 10 23.954666 73.477007 259.032998 1.678129 2.165148 5.553200 0.358965 0.000087 0.056748
60417 10 24.084909 74.809491 260.856398 1.678129 2.223034 5.693447 0.358463 0.000087 0.056292
61441 10 24.245208 75.480743 262.820060 1.678129 2.263109 5.764678 0.359013 0.000087 0.055857
62465 10 24.245208 76.522686 263.471274 1.678129 2.335466 5.847049 0.358703 0.000087 0.055404
63489 10 24.495675 77.043657 266.086150 1.678129 2.347711 5.897126 0.360206 0.000087 0.055292
64513 10 24.645955 78.095619 267.759269 1.678129 2.366635 5.929399 0.361264 0.000087 0.055018
65537 10 24.956534 78.676702 271.486219 1.678129 2.435653 5.980586 0.363977 0.000087 0.055733
66561 10 25.768048 81.121260 280.012116 1.678129 2.481293 6.094081 0.363811 0.000087 0.055300
67585 10 25.778066 81.952811 280.172415 1.678129 2.487972 6.218750 0.363590 0.000087 0.054881
68609 10 25.938365 83.225183 282.346469 1.678129 2.551424 6.350090 0.362412 0.000087 0.054693
69633 10 26.128720 84.086790 284.720896 1.678129 2.603744 6.436904 0.361717 0.000087 0.054365
70657 10 26.208870 84.447462 285.963213 1.678129 2.652724 6.435787 0.362653 0.000087 0.054114
71681 10 26.299038 85.569555 286.945043 1.678129 2.661630 6.527058 0.362833 0.000087 0.053726
72705 10 26.629654 86.340993 290.391470 1.678129 2.677214 6.565999 0.364066 0.000087 0.053612
73729 10 26.759897 86.851946 292.194832 1.678129 2.732874 6.639459 0.366442 0.000087 0.054246
74753 10 27.431149 89.036018 299.498451 1.678129 2.798552 6.806391 0.366605 0.000087 0.053873
75777 10 27.671597 90.077961 302.013140 1.678129 2.810797 7.049040 0.366752 0.000087 0.053507
76801 10 27.841915 91.650894 304.066969 1.678129 2.849758 7.039012 0.365194 0.000087 0.053600
77825 10 26.449318 90.979642 292.645673 1.678129 3.128055 7.095857 0.363953 0.000087 0.053534
78849 10 26.589579 91.901361 294.378905 1.678129 3.164790 7.149280 0.362842 0.000087 0.053418
79873 10 26.729841 92.572613 296.172249 1.678129 3.208204 7.212720 0.362529 0.000087 0.053090
80897 10 28.613353 94.155564 312.542774 1.678129 2.934360 7.274953 0.365183 0.000087 0.054134
81921 10 28.723559 95.157432 314.245949 1.678129 3.001152 7.311680 0.367434 0.000087 0.054783
82945 10 29.484978 97.201243 321.950315 1.678129 3.011170 7.509776 0.368288 0.000087 0.054584
83969 10 29.545090 97.932607 322.872034 1.678129 3.046792 7.592144 0.369421 0.000087 0.054503
84993 10 29.615221 99.074737 324.324742 1.678129 3.130281 7.705679 0.369791 0.000087 0.054197
86017 10 29.875707 99.836156 327.230160 1.678129 3.163677 7.781357 0.370890 0.000087 0.054119
87041 10 30.156230 100.777913 329.564513 1.678129 3.111357 7.849243 0.372268 0.000087 0.054192
88065 10 30.306510 101.138585 331.458043 1.678129 3.154771 7.872610 0.375017 0.000086 0.055447
89089 10 30.506884 101.900005 333.271425 1.678129 3.133621 7.933821 0.378188 0.000086 0.057186
90113 10 30.697239 102.250659 335.365329 1.678129 3.154771 7.988354 0.382718 0.000086 0.060914
91137 10 31.188154 104.324526 341.556874 1.678129 3.297259 8.163088 0.385119 0.000086 0.061676
92161 10 30.516902 106.017683 339.723455 1.678129 3.839381 8.278890 0.383679 0.000086 0.061729
93185 10 29.595184 106.638841 329.895129 1.678129 3.771477 8.380234 0.380566 0.000086 0.063254
94209 10 29.685352 107.300074 331.357856 1.678129 3.833815 8.470393 0.378135 0.000086 0.064036
95233 10 29.905763 108.151662 333.962714 1.678129 3.878343 8.498209 0.376207 0.000086 0.064398
96257 10 30.206323 109.183586 336.828056 1.678129 3.862758 8.597261 0.374526 0.000086 0.064596
97281 10 32.300228 110.035174 354.651290 1.678129 3.516557 8.643898 0.377505 0.000086 0.065957
98305 10 32.320265 110.816631 355.703251 1.678129 3.611178 8.697327 0.380410 0.000086 0.067215
99329 10 32.831218 113.511656 361.073264 1.678129 3.640121 8.863155 0.380115 0.000086 0.066880
100353 10 33.111741 115.054533 364.319317 1.678129 3.689101 9.004507 0.378817 0.000086 0.066860
101377 10 33.472413 115.906121 367.966117 1.678129 3.693554 9.092425 0.378240 0.000086 0.066583
102401 10 33.532525 116.507242 369.468919 1.678129 3.793741 9.153643 0.378235 0.000086 0.066246
103425 10 33.582619 117.619315 369.999909 1.678129 3.797080 9.205958 0.377667 0.000086 0.065979
104449 10 33.973347 118.390754 374.017400 1.678129 3.809325 9.313910 0.377996 0.000086 0.065674
105473 10 34.193758 119.202267 376.742482 1.678129 3.867211 9.343952 0.378734 0.000086 0.065463
106497 10 34.033459 120.735125 375.470109 1.678129 3.903946 9.419653 0.377591 0.000086 0.065418
107521 10 34.724748 122.879123 383.234587 1.678129 3.998567 9.598829 0.375163 0.000086 0.066337
108545 10 34.995253 123.329964 386.250210 1.678129 4.033076 9.747973 0.374091 0.000086 0.066262
109569 10 35.055365 124.822747 387.181947 1.678129 4.069811 9.843699 0.371794 0.000087 0.067059
110593 10 35.466131 125.143345 391.660298 1.678129 4.110999 9.940519 0.371362 0.000087 0.066785
111617 10 35.205645 125.994933 389.466206 1.678129 4.156639 9.978379 0.370331 0.000087 0.066703
112641 10 35.375963 126.666184 391.299625 1.678129 4.171111 10.056289 0.369923 0.000087 0.066432
113665 10 36.037196 127.507754 397.290796 1.678129 4.102093 10.098552 0.370726 0.000087 0.066271
114689 10 32.771106 125.824615 368.887836 1.678129 4.575198 10.145480 0.369990 0.000087 0.066091
115713 10 33.963329 128.168986 379.778142 1.678129 4.460539 10.314611 0.368613 0.000087 0.066220
116737 10 33.662768 128.559715 378.726180 1.678129 4.677611 10.420374 0.367497 0.000087 0.066207
117761 10 33.943291 130.483302 380.709879 1.678129 4.586330 10.569518 0.364851 0.000087 0.067492
118785 10 34.083553 130.613545 383.064269 1.678129 4.692082 10.571736 0.363813 0.000087 0.067440
119809 10 34.283926 132.116347 384.486922 1.678129 4.627517 10.670794 0.361896 0.000087 0.067979
120833 10 34.454244 132.076272 387.482508 1.678129 4.771119 10.720875 0.361897 0.000087 0.067688
121857 10 34.554431 133.208383 387.632788 1.678129 4.676498 10.821051 0.361478 0.000087 0.067441
122881 10 34.724748 133.619149 390.588299 1.678129 4.815646 10.849983 0.362079 0.000087 0.067240
123905 10 35.195626 136.334211 395.787994 1.678129 4.870192 11.013587 0.360088 0.000087 0.067886
124929 10 35.486168 136.885239 399.434794 1.678129 4.952568 11.143807 0.359128 0.000087 0.067821
125953 10 35.856859 137.696752 402.680847 1.678129 4.901361 11.183860 0.358836 0.000087 0.067563
126977 10 35.536262 139.229610 400.907540 1.678129 5.060547 11.330810 0.356727 0.000087 0.068346
128001 10 36.317719 139.279704 407.710225 1.678129 4.948115 11.301826 0.357339 0.000087 0.068159
129025 10 35.916972 140.662282 404.634490 1.678129 5.051642 11.346373 0.356249 0.000087 0.068172
130049 10 36.167439 140.522020 407.970710 1.678129 5.144036 11.416486 0.357221 0.000087 0.068131
