# Hoverboard test (1048576 1 1000000000)
# time(ns),sleep_time(ns),repetitions
189477,1000000001,1
263235,1000000001,1
187172,1000000001,1
187050,1000000001,1
187824,1000000001,1
187533,1000000001,1
271620,1000000001,1
187441,1000000001,1
186810,1000000001,1
186500,1000000001,1
187262,1000000001,1
186150,1000000001,1
186150,1000000001,1
186430,1000000001,1
192552,1000000001,1
187251,1000000001,1
186330,1000000001,1
282131,1000000001,1
189036,1000000001,1
211407,1000000001,1
187161,1000000001,1
187241,1000000001,1
187201,1000000001,1
186951,1000000001,1
