# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 3.259839 5.349736 33.008373 1.629920 0.045553 0.217774 -nan -nan -nan
96257 10 26.918673 111.974482 312.434603 1.629920 4.805319 9.171837 0.254057 0.000094 0.133944
97281 10 26.968671 109.214618 312.324609 1.629920 4.737544 9.569596 0.258904 0.000094 0.135419
98305 10 27.218659 114.234371 316.004427 1.629920 4.868649 9.294054 0.254829 0.000094 0.136253
99329 10 27.578641 113.864389 320.254218 1.629920 4.940868 9.608485 0.254465 0.000094 0.135554
100353 10 28.238608 117.034233 327.803846 1.629920 5.046418 9.790699 0.250535 0.000094 0.136321
101377 10 28.058617 115.144326 325.813944 1.629920 5.025308 9.817364 0.252351 0.000094 0.135940
102401 10 28.448598 117.634203 329.813747 1.629920 5.036418 9.967358 0.251441 0.000094 0.135332
103425 10 28.718585 119.594106 333.193580 1.629920 5.111970 9.984024 0.248830 0.000094 0.135324
104449 10 28.668587 119.284122 332.733603 1.629920 5.116415 10.069576 0.248703 0.000094 0.134654
105473 10 28.658588 119.994087 335.563463 1.629920 5.441954 10.176237 0.248885 0.000094 0.133995
106497 10 28.868577 120.304071 335.453469 1.629920 5.196411 10.274011 0.250633 0.000094 0.133655
107521 10 29.248559 121.993988 340.963197 1.629920 5.386401 10.620662 0.251395 0.000094 0.133071
108545 10 29.158563 125.243828 340.303230 1.629920 5.413067 10.266234 0.247124 0.000094 0.134335
109569 10 29.378552 122.713953 343.083093 1.629920 5.477508 10.767322 0.250284 0.000094 0.134742
110593 10 30.208511 127.703707 350.962705 1.629920 5.430843 10.475115 0.246768 0.000094 0.135408
111617 10 29.628540 124.253877 347.522874 1.629920 5.693053 10.830653 0.250753 0.000094 0.136450
112641 10 29.678537 129.223632 346.752912 1.629920 5.551949 10.673993 0.246662 0.000094 0.137584
113665 10 29.778533 125.383821 349.352784 1.629920 5.729718 10.932870 0.252034 0.000094 0.139981
114689 10 29.918526 130.453571 349.702767 1.629920 5.613057 10.703993 0.249388 0.000094 0.140082
115713 10 30.478498 130.513568 357.272394 1.629920 5.831935 11.065088 0.249449 0.000094 0.139456
116737 10 30.788483 130.453571 360.642228 1.629920 5.861933 11.001758 0.251834 0.000094 0.139446
117761 10 31.738436 132.483471 368.981817 1.629920 5.733051 11.119532 0.253717 0.000094 0.139216
118785 10 31.648440 134.453374 368.711830 1.629920 5.803047 11.223971 0.253307 0.000094 0.138627
119809 10 31.368454 133.523420 366.241952 1.629920 5.839712 11.226193 0.255696 0.000094 0.138658
120833 10 31.488448 135.123341 368.331849 1.629920 5.938596 11.306189 0.256865 0.000094 0.138216
121857 10 31.828431 135.383328 373.831578 1.629920 6.171918 11.419518 0.259690 0.000094 0.138526
122881 10 31.548445 135.653315 370.961719 1.629920 6.164141 11.468404 0.262962 0.000094 0.139151
123905 10 31.778434 135.973299 373.511593 1.629920 6.191917 11.456183 0.267474 0.000093 0.140867
124929 10 32.368405 139.093145 379.371305 1.629920 6.187473 11.793945 0.268864 0.000093 0.140502
125953 10 33.278360 142.542975 390.650749 1.629920 6.429683 12.056157 0.267263 0.000093 0.140218
126977 10 32.728387 142.732966 384.361059 1.629920 6.341910 11.937273 0.265936 0.000094 0.139850
128001 10 32.898379 141.733015 387.570901 1.629920 6.509679 13.191658 0.268159 0.000093 0.139861
129025 10 35.028274 157.202253 407.339926 1.629920 6.339688 12.148378 0.248974 0.000094 0.177388
130049 10 33.438352 144.152896 393.530607 1.629920 6.571898 13.168327 0.251428 0.000094 0.177245
