# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn528.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 19.998804 
# Number of iterations (recorded+unrecorded): 1849057953 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
170986388.43	3379.80
171986248.66	1939.88
172965870.10	56756.61
173275611.58	5029.70
173538405.87	3949.76
173986179.11	5019.70
174986189.33	2999.82
175985999.56	3009.82
176985959.78	2619.84
177985840.01	6099.64
178985720.23	2459.85
179985690.46	3059.82
180985550.68	2099.87
181985570.90	4819.71
182519458.99	8579.49
182985411.13	3089.82
183985421.35	10659.36
184985291.58	3209.81
185985241.80	4919.71
186985122.03	2879.83
187985082.25	2199.87
188985052.47	4359.74
189984862.70	5789.65
190984772.93	3279.80
191984763.15	2999.82
192984613.38	2529.85
193984643.60	3819.77
194456945.36	12129.27
194984543.82	4799.71
195984454.05	4609.72
196984414.27	2339.86
197984264.50	8269.51
198984414.71	6319.62
199984304.94	6519.61
200984045.17	2629.84
201984015.40	2269.86
202983885.62	3179.81
203983875.84	4069.76
204983776.07	3359.80
205983606.30	3969.76
206983566.52	3009.82
207983546.74	3059.82
208983476.97	1849.89
209983417.19	3029.82
210983257.42	3689.78
211983117.65	1939.88
212983137.87	2359.86
213982928.10	3439.79
214982948.32	3239.81
215982808.55	6809.59
216982728.77	4119.75
217982698.99	3369.80
218982549.22	3659.78
219913853.55	21728.70
219950321.37	4589.73
219982529.44	4219.75
220982529.66	5019.70
221102902.47	359.98
221104172.39	299.98
221105462.32	289.98
221106742.24	349.98
221982419.89	4739.72
222982250.12	7229.57
223982430.33	1999.88
224982190.56	7899.53
225982000.80	3019.82
226981941.02	2779.83
226984740.85	15809.05
227981841.25	2809.83
228981761.47	4039.76
229981811.69	2079.88
230981651.92	7649.54
231981912.12	3179.81
232981572.36	1939.88
233981432.59	2319.86
234981362.81	2149.87
235981283.04	2169.87
236981213.26	1919.89
237981053.49	1959.88
238981083.71	1909.89
239980913.94	1889.89
240980894.16	1809.89
241980774.39	3459.79
242980704.61	2159.87
243980624.84	2049.88
244980595.06	2159.87
245980525.28	2589.85
246980395.51	4049.76
247980285.74	1899.89
248980275.96	3619.78
249980216.18	1829.89
250980136.41	1949.88
251980016.63	1859.89
252831745.72	21288.73
252979976.86	4909.71
253979877.08	3889.77
254979747.31	3849.77
255979617.54	1909.89
256979617.76	3329.80
257979597.98	4999.70
258979488.21	2699.84
259979368.43	2209.87
260979328.66	2549.85
261979148.89	7339.56
262979079.11	3739.78
263979129.33	1989.88
264979049.55	1839.89
265978819.79	1969.88
266978870.00	1879.89
267978680.23	2049.88
268978650.46	1919.89
269978500.69	2079.88
270978510.90	2239.87
271978351.13	3729.78
272978421.35	4159.75
273978331.58	2689.84
274978131.81	2709.84
275978122.03	2609.84
276978002.26	2369.86
277977962.48	3099.81
278977872.70	2129.87
279977762.93	1869.89
280977723.15	2169.87
281977653.38	9169.45
282977743.59	3239.81
283932976.49	21268.73
283966554.48	4679.72
283977483.83	5279.68
284977404.05	4259.75
285977234.28	4349.74
286977224.50	4349.74
287977094.73	2229.87
288977064.95	4959.70
289976945.18	2349.86
290976845.40	1969.88
291976895.62	2749.84
292976715.85	3999.76
293379971.75	11179.33
293976656.08	4399.74
294480725.94	6679.60
294512854.02	5139.69
294976606.30	3719.78
295976566.52	2429.85
296976406.75	2229.87
297976406.97	3699.78
298976327.20	4729.72
299976217.42	4189.75
300976047.65	3619.78
301975987.88	2329.86
302975918.10	5009.70
303975918.32	2319.86
304975818.55	3739.78
304983958.06	459.97
304985257.98	279.98
304986517.91	299.98
304987807.83	449.97
305975708.77	3269.80
306975668.99	8819.47
307975859.20	1919.89
308975539.44	2259.86
309975399.67	2799.83
310975299.90	2049.88
311454421.25	27208.37
311975260.12	4519.73
312975250.34	4409.74
313975130.57	2289.86
314974980.80	8189.51
315975291.00	2519.85
316974781.25	6419.62
317974741.47	2619.84
318974771.69	2179.87
319115353.28	23388.60
319974541.92	3469.79
320974512.14	3959.76
321974512.36	3579.79
322974422.59	3319.80
323974362.81	2259.86
324974223.04	1949.88
325974103.27	3699.78
326974123.49	2989.82
327973923.72	1849.89
328973863.94	2119.87
329973744.17	1929.88
330973764.39	2039.88
331973734.61	1819.89
332973644.84	2039.88
333973445.07	1929.88
334973465.29	2469.85
335973395.51	1889.89
336973205.74	1969.88
337973265.96	1849.89
338973036.19	2199.87
339542382.16	11939.29
339972986.41	4479.73
340972996.63	4369.74
341972856.86	2469.85
342972807.09	2279.86
343972687.31	2379.86
344972657.53	4409.74
345972547.76	2309.86
346972407.99	1899.89
347900862.49	7229.57
347923251.15	4759.72
347972388.21	2439.85
348818367.64	5739.66
348972408.43	3059.82
349579812.12	5959.64
349972258.66	2339.86
350972198.88	3569.79
351972099.11	1939.88
352971969.34	6049.64
353971989.55	4249.75
354971839.78	3609.78
355971700.01	2299.86
356971760.23	4109.75
357971650.45	11509.31
358971470.69	2549.85
359971460.91	2979.82
360971421.13	2929.82
361971311.36	5089.70
362971231.58	2679.84
363971211.80	1979.88
364971112.03	2309.86
365971022.25	11039.34
366971142.47	2869.83
367970822.70	1869.89
368970782.93	2059.88
369861129.70	14029.16
369970613.16	7089.58
370970563.38	4319.74
371970573.60	4059.76
372970433.83	1949.88
373970314.05	2289.86
374970204.28	4549.73
375970184.50	3039.82
376970074.73	1899.89
377970064.95	2319.86
378969985.17	3799.77
379969915.40	2079.88
380969755.63	3869.77
381969755.85	2619.84
382969656.07	1859.89
383969586.30	3029.82
384969426.53	3079.82
385969316.75	2279.86
386969366.97	1929.88
387969217.20	1989.88
388865033.65	349.98
388866313.57	299.98
388867593.50	319.98
388868873.42	429.97
388969137.42	2109.87
389969007.65	4859.71
390969187.86	6429.62
391968878.10	1949.88
392968918.32	2109.87
393968798.55	2949.82
394968718.77	1999.88
395968638.99	1889.89
396968459.23	2089.88
397968479.44	1829.89
398968389.67	8279.51
399968509.88	1829.89
400968270.12	2039.88
401968080.35	3269.80
402967990.57	2049.88
403967970.79	3579.79
404170048.71	28708.28
404967871.02	6509.61
405967821.24	4149.75
406967691.47	2259.86
407967661.69	3569.79
408967571.92	1929.88
409967432.15	6009.64
410967492.36	2259.86
411917815.55	7749.54
411967322.59	2509.85
412967272.82	2219.87
413967253.04	6329.62
414967073.27	3939.76
415967073.49	2359.86
416967013.71	2189.87
417966803.94	1969.88
418966834.16	4379.74
419966734.39	2129.87
420966604.62	2109.87
421966484.84	37367.77
422966475.06	4539.73
423966385.29	2199.87
424966355.51	1969.88
425966255.74	2289.86
426966145.96	2039.88
427966116.19	2059.88
428965946.42	3139.81
429965896.64	1839.89
430965826.86	1839.89
431965767.09	1959.88
432965647.31	1919.89
433965657.53	1959.88
434965547.76	1849.89
435965497.98	1919.89
436965338.21	1959.88
437965228.44	2219.87
438965208.66	2249.87
439965068.89	3289.80
440964999.11	4209.75
441325627.55	12199.27
441396453.32	3759.78
441442320.58	4819.71
441625599.62	5049.70
441964969.33	5669.66
442964839.56	4539.73
443427431.91	10319.38
443964889.78	3089.82
444964790.00	3159.81
445964590.24	2249.87
446361916.48	7769.54
446398704.29	3789.77
446964610.46	5489.67
447964410.69	2849.83
448964420.91	2389.86
449964411.13	9779.42
450964511.34	7249.57
450971780.91	15429.08
451964121.58	3059.82
452964031.81	3809.77
453964002.03	4899.71
454963932.26	3439.79
455963862.48	1789.89
456963742.71	2039.88
457963702.93	3339.80
458963683.15	4489.73
459495171.38	14809.11
459963593.38	4129.75
460963553.60	3639.78
461963363.83	3019.82
462586786.56	11639.30
462598815.84	3999.76
462963344.05	4569.73
463963234.28	4839.71
464963114.51	3689.78
465963114.73	3659.78
466962924.96	5469.67
467962845.18	4389.74
468962865.40	4789.71
469512612.54	14569.13
469962695.63	3699.78
470962725.85	8859.47
471962586.08	3999.76
472746099.24	349.98
472747389.16	379.98
472748659.09	419.97
472749949.01	279.98
472962576.30	2329.86
473962506.52	7249.57
474962646.73	10419.38
475918819.57	18288.91
475962236.98	3719.78
476962237.20	3329.80
477962117.42	2919.83
478961997.65	2189.87
479179234.67	3619.78
479961937.88	4689.72
480961828.10	4299.74
481961868.32	3579.79
482301778.00	9039.46
482961698.55	8239.51
483961868.76	7149.57
484961648.99	3839.77
485961529.22	4349.74
486012166.19	18168.91
486808658.58	9849.41
486961339.45	4549.73
487961739.65	4449.73
488961199.90	3159.81
489961170.12	2009.88
490610781.29	5569.67
490641839.43	5209.69
490961090.35	2159.87
491960990.57	4609.72
492961000.79	2789.83
493960881.02	3679.78
494960711.25	3399.80
495960751.47	3669.78
496960691.69	3849.77
497960561.92	4259.75
498960502.14	1929.88
499960362.37	4499.73
500960342.59	2459.85
501960242.82	2319.86
502960163.04	1949.88
503960033.27	3889.77
504959983.49	3469.79
505959933.72	3599.78
506959843.94	2229.87
507959674.17	3359.80
508959674.39	3329.80
509959624.61	2219.87
510113475.42	6129.63
510318813.14	3629.78
510353681.06	4219.75
510959434.84	4169.75
511959475.06	4209.75
512959275.29	3309.80
513959175.52	2019.88
514802845.09	7979.52
514959125.74	4099.75
515959865.92	4309.74
516959066.19	5219.69
517958966.41	4489.73
518958956.63	3719.78
519958826.86	3319.80
520958787.08	4059.76
521958557.32	3729.78
522958557.54	2139.87
523958457.76	2019.88
524958407.99	6419.62
525958278.21	3109.81
526958178.44	2389.86
527958168.66	2209.87
528958138.88	4399.74
529958059.11	2069.88
530957889.34	3749.78
531957809.56	3529.79
532957819.78	3139.81
533957760.01	10419.38
534957760.23	4349.74
535957480.46	1919.89
536957480.68	2459.85
537957400.91	3209.81
538957261.13	2169.87
539894225.12	19558.83
539939842.40	5059.70
539957191.36	5629.66
540957151.58	4059.76
541957081.81	2819.83
542956942.03	3039.82
543956882.26	2009.88
544956822.48	4079.76
545956762.70	2169.87
546956652.93	2149.87
547956563.16	2019.88
548956493.38	4479.73
549956403.61	2589.85
550956263.83	2199.87
551956224.06	2769.83
552956104.28	3259.81
553956164.50	3329.80
554955974.73	3759.78
555955894.96	3429.79
556627154.83	379.98
556628454.75	399.98
556629814.67	309.98
556631014.60	369.98
556955815.18	2619.84
557955705.41	8479.49
558955925.61	2709.84
559955655.85	1999.88
560955586.08	2319.86
561955526.30	2759.84
562955396.53	1929.88
563955256.75	1839.89
564955186.98	2099.87
565955217.20	3419.80
566955377.41	8159.51
567954997.65	1849.89
568954937.87	1889.89
569954748.11	1959.88
570134347.37	17638.95
570954788.32	8279.51
571954668.55	4749.72
572954618.77	3759.78
573954579.00	2079.88
574954429.22	2219.87
575954409.45	6509.61
576954299.67	2269.86
577954279.89	2199.87
578954090.12	1929.88
579954090.34	3909.77
580953960.57	1959.88
581953830.80	2069.88
582953821.02	1909.89
583953661.25	1929.88
584953681.47	2019.88
585953631.69	1989.88
586953541.92	1859.89
587953332.15	1919.89
588953352.37	1859.89
589953302.59	2269.86
590953172.82	1879.89
591953143.04	1859.89
592952933.27	1939.88
593952963.49	2089.88
594952823.72	2179.87
595952763.94	2029.88
596952714.17	3309.80
597952664.39	1849.89
598952584.61	1949.88
599952474.84	1899.89
600952305.07	1989.88
601952235.30	1839.89
602952165.52	1939.88
603882389.91	16429.02
603952185.74	4129.75
604952065.97	3949.76
605952046.19	4089.76
606951826.42	2169.87
607951766.64	3379.80
608951796.86	7089.58
609951677.09	3179.81
610304795.98	9639.42
610951627.31	2709.84
611951457.54	2509.85
612951397.77	6459.61
613951277.99	8399.50
614951228.22	112713.26
615951228.44	4079.76
616951098.66	2579.85
617950968.89	12549.25
618951219.10	2839.83
619950879.34	3899.77
620950789.56	2259.86
621950649.79	5079.70
622950700.01	3749.78
623950630.23	1889.89
624950450.46	1969.88
625403333.39	18238.91
625950340.69	5199.69
626950270.91	4509.73
627950211.14	2509.85
628950181.36	2079.88
629950021.59	1899.89
630950001.81	3739.78
631950012.03	2189.87
632949802.26	2969.82
633949792.48	2429.85
634949652.71	4639.72
635949602.93	3139.81
636949553.16	2799.83
637949493.38	2159.87
638949423.60	1909.89
639949233.83	2249.87
640508230.42	349.98
640509520.34	389.98
640510800.26	369.98
640512080.19	349.98
640949254.05	3779.77
641949074.28	7349.56
642949334.49	1849.89
643948954.73	1919.89
644948814.96	2339.86
645948775.18	2809.83
646948695.41	1879.89
647948665.63	2999.82
648948615.85	2059.88
649948576.07	5619.66
650948726.29	5199.69
651948356.53	1909.89
652948186.76	2009.88
653948126.98	1999.88
654948047.21	2289.86
655947937.43	3269.80
656947857.66	3479.79
657947817.88	3639.78
658947778.10	1899.89
659947768.32	1799.89
660947648.55	1919.89
661947498.78	3579.79
662190434.26	20678.76
662947389.01	6749.60
663947319.23	4129.75
664947359.45	2419.86
665947279.67	2029.88
666947229.89	1929.88
667893213.34	12099.28
667947070.12	5879.65
668947120.34	3759.78
669946960.57	2389.86
670946760.80	2249.87
670949030.67	12899.23
671946781.02	4669.72
672946691.25	4079.76
673946671.47	2299.86
674946571.69	1949.88
675282741.60	5819.65
675946421.92	4049.76
676946422.14	2669.84
677946252.37	4009.76
678946262.59	3359.80
679946092.82	4399.74
680626102.17	5349.68
680946133.04	3609.78
681946013.27	2229.87
682945833.50	2149.87
683945753.72	4549.73
684945723.94	2289.86
685945724.16	1979.88
686945634.39	2039.88
687945434.62	4459.73
688945344.85	2699.84
689945295.07	1949.88
690945335.29	2339.86
691945115.52	3779.77
692945155.74	4159.75
693945045.97	2959.82
694944856.20	2409.86
695944876.42	2259.86
696944726.64	3079.82
697944776.86	1989.88
698944687.09	2119.87
699944567.31	1989.88
700944477.54	2639.84
701944387.76	10289.38
702944367.99	3619.78
703944138.22	3519.79
704944138.44	2019.88
705658415.74	15909.05
705944088.66	6529.61
706944018.89	4279.74
707943909.11	3949.76
708943869.34	2099.87
709943739.56	2009.88
710943649.79	4089.76
711516035.57	8529.49
711943530.02	2259.86
712943520.24	2359.86
713943480.46	2219.87
714943300.69	5089.70
715943210.91	2409.86
716943151.14	3139.81
717943161.36	2229.87
718942991.59	4759.72
719942881.81	3089.82
720942912.03	2949.82
721942812.26	2269.86
722942692.49	5339.68
723942692.71	5449.67
724389306.01	339.98
724390585.93	379.98
724391845.86	299.98
724393195.77	289.98
724942512.94	4849.71
725942453.16	13719.18
726942573.37	4309.74
727942333.61	5419.68
728942253.83	2979.82
729942194.06	3719.78
730942074.28	3959.76
731942024.51	3609.78
732941944.73	3109.81
733941864.96	8839.47
734942005.17	4729.72
735941695.41	3589.79
736941585.63	2989.82
737941535.85	3969.76
738941516.08	3129.81
739941296.31	3209.81
740941306.53	1939.88
741941166.76	3429.79
742941076.98	3049.82
743941087.20	1889.89
744940897.43	2059.88
745940877.65	1899.89
746940867.87	1909.89
747940708.10	1869.89
748940668.33	1939.88
749940538.55	1899.89
750940518.78	1949.88
751940399.00	1969.88
752940289.23	1839.89
753940219.45	3569.79
754940129.68	1899.89
755940109.90	845299.47
756785429.37	9849.41
756939970.13	2859.83
757939970.35	3959.76
758939870.57	3269.80
759939790.80	3299.80
760939741.02	1889.89
761365675.56	15209.09
761939701.24	5119.69
762939501.48	4129.75
763939501.70	2299.86
764939331.93	3239.81
765939382.14	2779.83
766939292.37	3029.82
767939132.60	1879.89
768939102.82	1999.88
769939033.04	1919.89
770938873.27	6189.63
771938833.50	2459.85
772938773.72	4079.76
773938703.94	1839.89
774938634.17	4119.75
775938494.40	1969.88
776938394.62	4189.75
777938404.84	2759.84
778938285.07	2469.85
779064787.51	10509.37
779938205.29	5679.66
780938065.52	4059.76
781938115.74	2479.85
782937965.97	1869.89
783937926.19	1959.88
784937826.42	4899.71
785937716.64	10709.36
786937926.85	1959.88
787937487.10	2119.87
788937537.31	4269.74
789937397.54	3339.80
790937377.76	1879.89
791937187.99	1949.88
792937228.21	2079.88
793937068.44	2029.88
794937028.66	2679.84
795882832.12	17588.95
795937008.89	5809.65
796936919.11	4799.71
797936779.34	2469.85
798936659.57	3019.82
799936649.79	2599.84
800936500.02	6019.64
801936390.24	2599.84
802936410.46	2409.86
803936230.69	3179.81
804936210.91	4269.74
805936221.13	3539.79
806936071.36	2029.88
807936031.58	2129.87
808270481.59	359.98
808271681.52	289.98
808272911.45	369.98
808274201.37	449.97
808935931.81	4709.72
809935842.04	7409.56
810936052.24	2209.87
811935742.48	2409.86
812935652.71	2229.87
813935482.94	2919.83
814935383.16	1879.89
815935353.38	2109.87
816935233.61	1879.89
817935203.83	7999.52
818935364.04	3259.81
819935104.28	1879.89
820934904.51	1879.89
821934884.73	2039.88
822934854.95	3469.79
823934645.19	1899.89
824934645.41	1819.89
825934555.63	1909.89
826934555.85	1979.88
827934466.08	1829.89
828934386.30	1919.89
829934236.53	1899.89
830934226.75	1959.88
831934106.98	3479.79
832934067.20	2039.88
833933877.43	1829.89
834933797.66	1909.89
835933787.88	1989.88
836933698.10	1989.88
837379131.48	18808.88
837933608.33	5979.64
838933458.56	4579.73
839933398.78	3679.78
840933419.00	4159.75
841933259.23	3129.81
842933199.45	6369.62
843933089.68	3779.77
844933019.90	2109.87
845933060.12	2329.86
846932830.36	3949.76
847255941.04	11349.32
847932760.58	5509.67
848932810.80	4709.72
849932671.02	4279.74
850932581.25	2169.87
851932491.48	2049.88
852932441.70	4449.73
853932341.92	2619.84
854932352.14	1939.88
855932202.37	3279.80
856932132.60	3989.76
857932082.82	1939.88
858931953.05	3909.77
859870726.93	11479.31
859909144.63	7349.56
859931873.27	6049.64
860931833.49	6149.63
861931713.72	3359.80
862931673.94	2919.83
863931554.17	2299.86
864931464.40	4739.72
865931444.62	2549.85
866931344.84	2149.87
867931255.07	1979.88
868931155.30	4389.74
869931115.52	9429.44
870931195.73	3409.80
871930945.97	4249.75
872930866.19	3139.81
873930806.42	3369.80
874930656.65	1879.89
875930626.87	1989.88
876930547.09	2039.88
877930507.31	2019.88
878930297.55	2739.84
879930317.77	1919.89
880930167.99	1869.89
881930128.22	2229.87
882929948.45	1949.88
883929998.66	2279.86
884929878.89	3289.80
885929809.12	3699.78
886929659.34	4139.75
887929649.57	3079.82
888929529.79	3169.81
889929510.01	1859.89
890929460.24	2129.87
891929360.46	2229.87
892151507.18	329.98
892152707.11	329.98
892153997.03	299.98
892155256.96	359.98
892929190.69	3669.78
893929220.91	7599.55
894929361.12	1949.88
895768570.95	26618.41
895929091.36	5879.65
896929021.58	4709.72
897928881.81	3189.81
898928852.03	1959.88
899928732.26	2129.87
900928602.49	6599.61
900935222.09	12619.25
901928592.71	10809.35
902721625.30	12529.25
902928782.92	3679.78
903928473.16	4019.76
904928323.38	5879.65
905928253.61	3789.77
906928123.84	2509.85
907928004.06	2069.88
908927974.29	3259.81
909927874.51	4719.72
910927904.73	3969.76
911927754.96	3549.79
912927635.19	2009.88
913927575.41	3859.77
914927535.63	4279.74
915927495.85	4019.76
916927396.08	3719.78
917927296.31	2739.84
918927166.53	3229.81
919927036.76	3939.76
920926966.99	3899.77
921926997.20	3999.76
922926837.43	3649.78
923864781.36	8759.48
923882290.32	4619.72
923926807.66	5879.65
924926687.88	5269.68
925926618.11	3539.79
926926528.33	3659.78
927926498.55	3059.82
928926368.78	4959.70
929926339.00	2709.84
930926319.22	2139.87
931926219.45	2659.84
932233591.08	7869.53
932926159.67	5959.64
933925959.91	3939.76
934925990.12	2169.87
935925900.35	2059.88
936925730.58	1859.89
937925660.80	4489.73
938925671.02	2429.85
939925471.26	3359.80
940925461.48	2069.88
941925471.70	3709.78
942925311.92	2239.87
943925302.15	4139.75
944925132.38	3819.77
945925592.57	2599.84
946925002.82	2669.84
947924963.05	2329.86
948924893.27	3219.81
949924763.50	3749.78
950924683.72	3139.81
951924633.95	1859.89
952924584.17	8069.52
953924654.38	6309.62
954069665.72	18628.89
954924394.62	7859.53
955924244.85	3999.76
956924135.08	2979.82
957924205.29	3219.81
958098814.85	7429.56
958924075.52	3729.78
959923935.75	5109.69
960923795.98	2459.85
961923766.20	3279.80
962923686.42	3689.78
963923646.64	3989.76
964923556.87	2179.87
965923457.10	2409.86
966923467.32	1839.89
967923237.55	4379.74
968923187.77	4039.76
969923217.99	2069.88
970923048.22	2339.86
971922988.44	4559.73
972922878.67	3589.79
973922778.90	2179.87
974922719.12	2339.86
975922659.34	2039.88
976032562.77	339.98
976033912.69	309.98
976035042.63	309.98
976036332.55	419.97
976922619.57	3669.78
977922469.79	7119.57
978922710.00	2309.86
979284138.39	3719.78
979922370.24	3129.81
980922300.46	8959.46
981922140.69	2759.84
982922200.91	3459.79
983921981.14	2049.88
984921951.37	3489.79
985921921.59	7419.56
986922131.79	1829.89
987862885.56	21218.73
987909792.75	5099.70
987921742.04	6649.60
988921632.26	4729.72
989921522.49	2929.82
990921492.71	2009.88
991921422.94	2039.88
992921303.16	6189.63
993921263.39	4169.75
994921163.61	2529.85
995921123.84	2159.87
996920994.06	3759.78
997920994.28	3179.81
998920824.51	2819.83
999920754.74	2129.87
1000920654.96	1979.88
1001920535.19	1889.89
1002920515.41	1959.88
1003920405.64	3209.81
1004920405.86	1989.88
1005920316.08	1929.88
1006920176.31	1909.89
1007920176.53	1839.89
1008920106.76	3289.80
1009920036.98	2129.87
1010919927.21	1989.88
1011919847.43	1809.89
1012411488.04	8039.52
1012919727.66	4169.75
1013919587.89	4169.75
1014919648.10	2539.85
1015919578.33	2759.84
1016919468.55	2809.83
1017919388.78	4399.74
1018919229.01	2139.87
1019919139.23	2029.88
1020919099.46	1979.88
1021918999.68	3829.77
1022918979.90	3089.82
1023918870.13	3289.80
1024918800.35	2129.87
1025918700.58	2019.88
1026918640.80	2029.88
1027918601.03	4309.74
1028918501.25	2819.83
1029918341.48	2669.84
1030918311.70	2619.84
1031918231.93	2309.86
1032918132.15	3079.82
1033918012.38	2019.88
1034917952.60	1919.89
1035917962.82	1919.89
1036917813.05	10199.39
1037918003.26	2659.84
1038917633.50	1909.89
1039917633.72	3359.80
1040917473.95	4649.72
1041917414.18	2969.82
1042917344.40	2339.86
1043917294.62	2019.88
1044917244.85	3779.77
1045917135.07	2299.86
1046917105.30	2739.84
1047917075.52	1969.88
1048916965.74	3809.77
1049916755.98	2259.86
1049999231.05	14409.14
1050916766.20	5789.65
1051916636.42	5419.68
1052916626.64	5149.69
1053916506.87	3439.79
1054916427.10	3749.78
1055916347.32	5599.67
1056916237.55	3229.81
1057916277.76	2659.84
1058916078.00	3299.80
1059913548.37	359.98
1059914838.29	379.98
1059916038.22	3989.76
1060916028.44	5219.69
1061915878.67	7169.57
1062916008.88	3459.79
1063915759.12	3489.79
1064915569.35	5149.69
1065915599.57	3559.79
1066915479.79	3049.82
1067915340.02	3949.76
1068851834.04	14789.12
1068915290.24	6719.60
1069915180.47	9679.42
1070645456.81	13649.18
1070915500.67	5379.68
1071915100.92	2179.87
1072915041.14	2099.87
1073914901.37	6139.63
1074914821.59	2289.86
1075914781.81	2029.88
1076914732.04	1999.88
1077914662.26	4349.74
1078914532.49	4189.75
1079914392.72	1989.88
1080914302.94	1929.88
1081914323.16	3859.77
