# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 35.566233 117.779335 429.018941 17.783117 8.150734 7.470576 -nan -nan -nan
30721 10 111.157002 323.913207 1183.994894 17.783117 8.047208 21.888531 8.883727 0.000515 3.278506
31745 10 114.843868 318.042274 1218.308796 17.783117 7.763346 22.701155 9.034330 0.000500 3.255230
32769 10 160.007975 336.737089 1639.523202 17.783117 4.382606 22.855887 9.354158 0.000470 3.348124
33793 10 156.591613 336.626883 1608.375197 17.783117 4.717674 23.197635 9.635495 0.000444 3.408567
34817 10 124.471798 349.090093 1322.613036 17.783117 8.655007 24.069258 9.642975 0.000444 3.356607
35841 10 120.213868 353.338004 1284.381840 17.783117 9.138129 24.414344 9.624402 0.000445 3.307403
36865 10 180.155495 357.986661 1831.971589 17.783117 3.379627 1.522835 9.936813 0.000419 3.410923
37889 10 123.029111 364.659086 1309.188035 17.783117 8.766325 24.858505 9.886437 0.000423 3.367203
38913 10 134.901220 371.531885 1417.329422 17.783117 7.590803 16.407214 9.889132 0.000423 3.321400
39937 10 213.247119 397.951084 2135.156195 17.783117 0.298333 1.861243 10.178967 0.000401 3.416352
40961 10 200.413220 407.138193 2021.394342 17.783117 1.918016 24.023617 10.342710 0.000388 3.416972
41985 10 182.419711 395.736961 1945.603200 17.783117 13.489565 25.565376 10.472937 0.000379 3.402938
43009 10 141.253048 371.281419 1497.067915 17.783117 9.393048 1.762170 10.524968 0.000375 3.365938
44033 10 192.027603 420.803642 2038.666507 17.783117 13.154497 1.777754 10.593517 0.000370 3.334138
45057 10 146.192247 419.260768 1541.560772 17.783117 8.848701 9.132559 10.466018 0.000379 3.325374
46081 10 203.018070 438.376366 2059.174698 17.783117 3.221555 1.857904 10.538198 0.000374 3.297308
47105 10 234.847344 463.803718 2350.797773 17.783117 0.258259 8.775227 10.646647 0.000367 3.283488
48129 10 189.122193 444.026889 1937.588274 17.783117 5.151816 1.950298 10.646132 0.000367 3.247603
49153 10 229.807960 468.843103 2309.460793 17.783117 1.264577 1.672002 10.727744 0.000362 3.226632
50177 10 146.953664 467.260155 1559.544261 17.783117 10.000846 1.710963 10.475458 0.000377 3.325221
51201 10 154.818310 459.355435 1633.642250 17.783117 9.495461 2.060503 10.326081 0.000386 3.337586
52225 10 166.429934 473.221256 1741.152461 17.783117 8.539236 1.772188 10.195843 0.000394 3.339921
53249 10 197.658089 530.968797 2034.649025 17.783117 6.452015 1.798905 9.986837 0.000406 3.400168
54273 10 210.071205 486.245511 2145.315113 17.783117 4.955896 1.814489 10.033423 0.000403 3.372001
55297 10 160.989803 486.065175 1701.097870 17.783117 10.133315 2.748451 9.903116 0.000410 3.377450
56321 10 170.567640 506.964094 1878.999166 17.783117 19.258086 2.324328 9.755737 0.000418 3.394528
57345 10 168.253330 594.497102 1775.286026 17.783117 10.305859 1.919129 9.302961 0.000443 3.801272
58369 10 169.665960 521.250699 1793.830561 17.783117 10.796773 25.872615 9.174381 0.000449 3.801143
59393 10 229.377158 541.388200 2335.158649 17.783117 4.598564 2.339912 9.212797 0.000447 3.770745
60417 10 176.037826 532.341353 1854.313195 17.783117 10.437214 2.418948 9.106638 0.000453 3.762207
61441 10 172.791781 525.999543 1821.482055 17.783117 10.396027 38.412629 9.034126 0.000456 3.741655
62465 10 174.825569 553.240272 1843.713455 17.783117 10.606418 2.432306 8.895600 0.000463 3.752883
63489 10 197.427660 562.297138 2080.133729 17.783117 11.761904 17.118539 8.827649 0.000466 3.732397
64513 10 216.633426 639.701284 2239.320174 17.783117 8.109546 2.118389 8.586335 0.000478 3.833871
65537 10 278.528690 1456.592539 3631.462691 17.783117 94.019532 130.125606 5.913474 0.000602 11.747572
66561 10 290.090221 1542.803085 3818.641265 17.783117 101.971007 171.355704 3.215410 0.000726 16.234069
67585 10 299.607945 1513.829128 3885.806343 17.783117 98.858544 136.200250 0.856607 0.000832 18.933544
68609 10 305.989830 1537.823812 3921.352539 17.783117 95.717138 135.050331 -1.364372 0.000930 21.024660
69633 10 373.365300 1558.642582 4565.391901 17.783117 92.415434 134.802091 8.586335 0.000478 3.833871
69633 10 373.365300 1558.642582 4565.391901 17.783117 92.415434 134.802091 272.138234 -0.002004 2.136619
70657 10 385.507912 1547.311481 4583.004701 17.783117 80.880620 136.713427 291.255451 -0.002287 1.822933
71681 10 304.717460 1809.760226 3964.102149 17.783117 101.880839 146.592933 -86.851945 0.003280 13.857097
72705 10 318.683468 1585.462528 4106.076541 17.783117 102.137984 139.686741 -9.480273 0.002146 12.891328
73729 10 309.065557 1577.647975 3982.796964 17.783117 99.126821 139.414011 34.070815 0.001511 12.016811
74753 10 314.886397 1582.236520 4138.897662 17.783117 110.003743 141.159483 62.057766 0.001105 11.279619
75777 10 310.638487 1580.773796 3958.952559 17.783117 94.729744 141.395478 291.255451 -0.002287 1.822933
75777 10 310.638487 1580.773796 3958.952559 17.783117 94.729744 141.395478 133.794062 0.000096 0.129775
76801 10 392.791476 1620.878481 4625.543919 17.783117 77.514351 146.771042 201.529119 -0.000823 1.720836
77825 10 323.883151 1668.978054 4536.838728 17.783117 144.223024 147.300917 77.920708 0.000846 4.388081
78849 10 317.641528 1664.720125 4350.010808 17.783117 130.399503 145.497560 38.600035 0.001374 4.258747
79873 10 417.948324 1720.053169 5015.399929 17.783117 92.879632 150.707259 61.102293 0.001073 4.055160
80897 10 316.248935 1661.944957 4490.312084 17.783117 147.535860 153.314336 53.345452 0.001177 3.784032
81921 10 339.943059 1706.648206 4089.585831 17.783117 76.683916 148.124673 201.529119 -0.000823 1.720836
81921 10 339.943059 1706.648206 4089.585831 17.783117 76.683916 148.124673 59.554462 0.001112 3.245241
82945 10 341.465895 1695.196880 4132.265311 17.783117 79.734040 148.591097 80.845043 0.000845 2.696183
83969 10 318.042274 1716.195986 3867.382032 17.783117 76.328810 160.752629 41.405498 0.001337 2.632630
84993 10 312.982852 1660.091505 3833.929736 17.783117 78.233468 148.673473 86.604314 0.000776 2.936944
86017 10 336.406473 1704.293821 4114.291840 17.783117 83.358568 155.881337 95.548289 0.000665 2.714310
87041 10 364.699161 1697.631414 4342.236330 17.783117 77.249413 152.496146 123.885000 0.000317 2.977675
88065 10 351.173974 1792.157445 4304.636309 17.783117 88.099619 157.427549 87.609306 0.000761 3.668770
89089 10 343.599869 1710.234885 4122.006206 17.783117 76.223057 151.615617 100.614424 0.000602 3.596290
90113 10 342.908582 1734.860744 4169.865332 17.783117 82.308835 147.809642 101.363171 0.000593 3.412347
91137 10 340.313749 1701.638877 4122.867811 17.783117 79.970035 151.220437 112.483269 0.000459 3.426134
92161 10 346.936082 1729.771267 4165.637458 17.783117 77.364071 158.925895 115.057842 0.000428 3.291930
93185 10 352.957295 1783.331008 4208.126584 17.783117 75.394849 157.858351 106.888417 0.000526 3.308295
94209 10 361.954049 1762.742668 4303.594369 17.783117 76.005987 157.383022 108.291561 0.000509 3.193196
95233 10 346.204720 1754.567443 4230.337947 17.783117 85.365639 155.253502 108.743364 0.000504 3.085589
96257 10 353.798862 1774.634814 4230.999178 17.783117 77.001173 159.092872 107.804734 0.000515 2.991120
97281 10 355.662332 1776.438172 4253.631325 17.783117 77.445334 162.759699 107.826899 0.000514 2.901815
98305 10 362.765560 1834.386085 4365.169036 17.783117 81.945937 165.433566 101.769144 0.000586 3.022163
99329 10 373.766046 1761.470298 4431.963424 17.783117 77.144774 161.787890 108.007055 0.000513 3.176617
100353 10 377.503005 1812.575469 4580.389831 17.783117 89.484420 160.892890 108.009632 0.000513 3.096184
101377 10 360.831959 1853.301310 4330.444370 17.783117 80.236086 173.771312 102.667963 0.000575 3.239438
102401 10 432.725844 1846.087877 4962.751885 17.783117 70.610383 167.863646 106.447627 0.000531 3.284346
103425 10 368.015337 1855.625639 4381.960306 17.783117 77.978549 165.495905 103.378903 0.000566 3.299573
104449 10 364.158154 1869.311125 4370.048122 17.783117 80.940732 160.260602 99.961643 0.000606 3.349846
105473 10 442.504053 1985.868183 5006.373118 17.783117 64.592510 154.774833 94.783489 0.000665 3.575342
106497 10 366.722930 1780.595915 4390.015306 17.783117 80.309556 166.592391 100.160926 0.000604 3.832882
107521 10 396.277969 1988.503090 4824.023538 17.783117 95.693761 212.657045 93.129822 0.000683 4.320851
108545 10 388.563603 2192.332672 4774.250849 17.783117 98.734980 187.084989 74.689748 0.000892 7.223587
109569 10 375.689628 1871.545285 4469.333015 17.783117 79.159637 169.982035 77.950419 0.000855 7.179904
110593 10 370.009049 1885.200715 4534.955220 17.783117 92.762747 168.817645 80.017998 0.000832 7.095507
111617 10 383.283770 1904.145996 4668.413754 17.783117 92.841784 169.277390 81.841999 0.000812 7.011218
112641 10 376.951979 1909.656257 4483.218874 17.783117 79.299898 169.586855 83.154094 0.000797 6.918480
113665 10 389.355076 1933.430531 4662.903492 17.783117 85.483636 171.266649 84.070499 0.000787 6.822312
114689 10 395.686868 1942.968293 4714.038719 17.783117 84.130004 172.433265 85.024226 0.000776 6.732456
115713 10 367.083601 1924.393702 4385.526948 17.783117 79.410104 189.368129 85.713653 0.000769 6.641983
116737 10 399.163342 2004.933688 4769.111277 17.783117 86.386429 169.280729 84.645481 0.000780 6.565813
117761 10 390.507222 1983.684116 4640.782297 17.783117 81.745564 172.323060 84.485390 0.000782 6.476886
118785 10 393.913566 1977.793145 4639.329592 17.783117 77.799326 173.871499 84.949284 0.000777 6.394815
119809 10 396.197819 1967.654264 4691.045900 17.783117 81.007523 177.142032 86.032436 0.000765 6.334211
120833 10 411.255861 1952.896782 4809.486466 17.783117 77.436428 175.711591 88.200966 0.000742 6.348579
121857 10 385.788435 1997.129154 4747.320698 17.783117 98.826261 173.993949 88.079307 0.000743 6.270997
122881 10 397.249778 1995.255665 4801.882305 17.783117 92.153836 175.743874 88.591577 0.000738 6.201937
123905 10 400.315488 2010.834677 4830.976486 17.783117 91.980179 177.031827 88.872075 0.000735 6.131344
124929 10 395.927316 1967.774488 4675.977840 17.783117 79.633854 182.301639 90.402966 0.000718 6.123130
125953 10 433.006366 2027.024827 5032.782299 17.783117 78.079849 179.143537 91.328698 0.000709 6.078767
126977 10 407.148212 2048.514847 4922.336621 17.783117 94.539389 182.155812 91.078124 0.000711 6.014211
128001 10 406.226495 2110.750746 4938.476678 17.783117 97.356858 181.275283 89.428941 0.000729 6.036206
129025 10 404.563398 2041.351507 4786.283256 17.783117 82.294364 182.794779 89.774866 0.000725 5.977016
130049 10 427.816702 2031.092402 5133.219338 17.783117 95.005813 186.736562 91.025824 0.000712 5.971375
