# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 2.734000 4.868000 28.624000 1.367000 0.142667 0.282667 -nan -nan -nan
54273 10 23.203000 107.492000 316.766000 1.367000 9.415111 9.353000 3.141080 0.000129 0.715537
55297 10 23.264000 108.253000 318.027000 1.367000 9.487444 9.424111 3.170227 0.000128 0.717571
56321 10 23.433000 108.574000 319.420000 1.367000 9.454444 9.418778 3.200707 0.000126 0.720662
57345 10 23.673000 109.516000 322.606000 1.367000 9.541778 9.514333 3.230294 0.000124 0.723397
58369 10 23.844000 109.906000 324.930000 1.367000 9.610000 9.554444 3.260783 0.000123 0.726919
59393 10 23.875000 110.538000 325.451000 1.367000 9.633444 9.623556 3.290666 0.000121 0.730238
60417 10 24.165000 111.439000 329.469000 1.367000 9.757667 9.628000 3.319918 0.000120 0.733338
61441 10 24.346000 112.251000 331.382000 1.367000 9.769111 9.739333 3.348483 0.000118 0.736183
62465 10 24.476000 112.692000 332.794000 1.367000 9.781556 9.760444 3.377474 0.000117 0.739485
63489 10 24.566000 113.413000 334.889000 1.367000 9.914333 9.932889 3.405732 0.000116 0.742486
64513 10 25.287000 115.055000 342.162000 1.367000 9.921333 9.918444 3.432324 0.000114 0.744610
65537 10 25.457000 117.520000 346.720000 1.367000 10.238889 10.203333 3.452876 0.000113 0.743605
66561 10 25.468000 118.402000 348.144000 1.367000 10.384889 10.266778 3.472475 0.000113 0.742325
67585 10 25.659000 119.074000 350.458000 1.367000 10.429778 10.345889 3.492412 0.000112 0.741377
68609 10 25.747000 120.545000 352.341000 1.367000 10.541222 10.468444 3.509815 0.000111 0.739443
69633 10 25.887000 121.018000 354.547000 1.367000 10.630778 10.516222 3.528112 0.000110 0.738064
70657 10 26.228000 121.919000 358.233000 1.367000 10.661444 10.580778 3.546517 0.000109 0.736890
71681 10 26.328000 122.259000 359.626000 1.367000 10.705111 10.619778 3.565959 0.000108 0.736369
72705 10 26.309000 123.332000 360.787000 1.367000 10.855222 10.738889 3.583810 0.000108 0.735228
73729 10 26.569000 124.072000 363.363000 1.367000 10.852556 10.791222 3.601965 0.000107 0.734373
74753 10 26.761000 124.774000 365.816000 1.367000 10.911778 10.851222 3.620294 0.000106 0.733742
75777 10 27.130000 124.393000 368.992000 1.367000 10.854667 10.847000 3.642351 0.000105 0.735274
76801 10 27.181000 125.795000 370.566000 1.367000 10.972889 10.924667 3.661921 0.000105 0.735524
77825 10 28.022000 126.386000 378.632000 1.367000 10.934667 10.957222 3.683618 0.000104 0.737110
78849 10 27.452000 126.497000 374.452000 1.367000 11.103556 10.978333 3.704708 0.000103 0.738455
79873 10 27.832000 127.439000 378.481000 1.367000 11.129000 11.071667 3.725539 0.000102 0.739766
80897 10 27.992000 128.381000 380.544000 1.367000 11.180444 11.151778 3.745521 0.000101 0.740700
81921 10 28.162000 129.492000 382.980000 1.367000 11.262222 11.213111 3.764279 0.000101 0.741067
82945 10 28.353000 130.465000 385.914000 1.367000 11.376000 11.316778 3.782298 0.000100 0.741152
83969 10 28.673000 131.407000 389.331000 1.367000 11.400111 11.369111 3.800028 0.000099 0.741197
84993 10 28.865000 132.599000 392.406000 1.367000 11.528444 11.480222 3.816510 0.000099 0.740714
86017 10 28.935000 133.209000 393.770000 1.367000 11.602222 11.528111 3.832976 0.000098 0.740330
87041 10 29.286000 134.642000 397.897000 1.367000 11.670778 11.632889 3.848062 0.000098 0.739386
88065 10 29.366000 134.772000 399.290000 1.367000 11.736667 11.719667 3.864396 0.000097 0.739147
89089 10 29.545000 135.583000 401.745000 1.367000 11.810556 11.776444 3.880462 0.000097 0.738871
90113 10 29.785000 136.195000 404.750000 1.367000 11.877778 11.825444 3.896893 0.000096 0.738878
91137 10 29.936000 137.318000 406.964000 1.367000 11.956000 11.963333 3.912220 0.000095 0.738420
92161 10 29.996000 138.120000 408.457000 1.367000 12.055222 12.024667 3.927048 0.000095 0.737811
93185 10 30.448000 139.262000 413.537000 1.367000 12.117444 12.090333 3.941518 0.000095 0.737122
94209 10 30.376000 140.344000 413.746000 1.367000 12.220667 12.173889 3.954571 0.000094 0.735876
95233 10 30.557000 141.374000 416.523000 1.367000 12.328111 12.247222 3.966984 0.000094 0.734444
96257 10 30.777000 141.515000 418.927000 1.367000 12.350778 12.320778 3.980892 0.000093 0.733758
97281 10 30.938000 142.749000 421.422000 1.367000 12.449111 12.421000 3.993611 0.000093 0.732613
98305 10 31.047000 143.178000 422.554000 1.367000 12.453778 12.444333 4.006875 0.000092 0.731792
99329 10 31.289000 144.300000 426.210000 1.367000 12.591111 12.522111 4.019414 0.000092 0.730722
100353 10 31.278000 145.093000 427.092000 1.367000 12.701333 12.621444 4.031428 0.000092 0.729500
101377 10 31.578000 146.113000 430.950000 1.367000 12.796667 12.703667 4.043122 0.000091 0.728216
102401 10 31.569000 146.736000 431.751000 1.367000 12.895667 12.770444 4.054696 0.000091 0.726954
103425 10 32.740000 148.289000 443.282000 1.367000 12.875778 12.903000 4.066678 0.000091 0.725938
104449 10 31.960000 148.880000 437.001000 1.367000 13.044556 12.967667 4.076967 0.000090 0.724295
105473 10 32.270000 149.832000 440.187000 1.367000 13.054111 13.041111 4.087166 0.000090 0.722683
106497 10 32.431000 150.763000 443.313000 1.367000 13.222556 13.117667 4.097011 0.000090 0.721002
107521 10 32.681000 151.684000 446.008000 1.367000 13.244222 13.219111 4.106719 0.000090 0.719333
108545 10 32.611000 152.567000 446.379000 1.367000 13.363222 13.268111 4.115722 0.000089 0.717470
109569 10 33.043000 153.538000 451.618000 1.367000 13.465333 13.366000 4.124883 0.000089 0.715722
110593 10 32.971000 154.240000 451.347000 1.367000 13.515222 13.433778 4.133723 0.000089 0.713919
111617 10 33.121000 155.422000 454.142000 1.367000 13.659111 13.529667 4.141747 0.000089 0.711897
112641 10 33.402000 156.424000 457.249000 1.367000 13.692111 13.645556 4.149600 0.000088 0.709875
113665 10 33.502000 157.035000 459.283000 1.367000 13.807000 13.714444 4.157695 0.000088 0.707985
114689 10 33.463000 157.825000 459.552000 1.367000 13.880222 13.764667 4.165404 0.000088 0.706022
115713 10 33.803000 159.068000 463.530000 1.367000 13.944444 13.879333 4.172605 0.000088 0.703952
116737 10 33.933000 159.740000 465.535000 1.367000 14.022778 13.955000 4.180000 0.000088 0.701990
117761 10 34.253000 161.123000 469.652000 1.367000 14.124667 14.075111 4.186602 0.000087 0.699840
118785 10 34.145000 161.994000 469.631000 1.367000 14.242333 14.133111 4.192606 0.000087 0.697573
119809 10 34.184000 162.826000 471.035000 1.367000 14.355000 14.235556 4.198378 0.000087 0.695292
120833 10 34.354000 163.688000 473.360000 1.367000 14.424444 14.317889 4.204113 0.000087 0.693045
121857 10 34.535000 165.331000 476.846000 1.367000 14.610667 14.467000 4.208419 0.000087 0.690518
122881 10 34.805000 166.132000 479.681000 1.367000 14.625667 14.574889 4.213032 0.000087 0.688095
123905 10 34.754000 167.103000 480.633000 1.367000 14.788111 14.639556 4.217063 0.000087 0.685595
124929 10 35.075000 168.076000 484.290000 1.367000 14.837778 14.711889 4.221190 0.000087 0.683153
125953 10 35.076000 169.247000 485.841000 1.367000 15.009000 14.878778 4.224501 0.000086 0.680605
126977 10 35.216000 170.309000 487.345000 1.367000 15.020556 14.929000 4.227464 0.000086 0.678042
128001 10 35.126000 171.201000 487.837000 1.367000 15.175222 15.087000 4.229991 0.000086 0.675456
129025 10 35.296000 170.269000 488.146000 1.367000 15.020667 14.948889 4.235662 0.000086 0.673531
130049 10 35.366000 171.122000 490.401000 1.367000 15.193444 15.098222 4.241134 0.000086 0.671590
