# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn1086.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.998552 
# Number of iterations (recorded+unrecorded): 981791405 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
214991981.78	2310.91
215991823.66	2490.91
216991805.53	1270.95
217991706.40	1290.95
218991798.27	2740.90
219991749.15	1300.95
219993089.10	15421.43
220991671.02	1790.93
221991622.90	1530.94
222991593.77	1340.95
223991555.64	1730.94
224991596.51	1510.94
225991408.39	1310.95
226991529.26	1290.95
227991441.13	1270.95
228991333.01	2040.92
229991363.88	2010.93
230991365.75	2700.90
231991246.63	1330.95
232991198.50	1290.95
233407425.05	13380.50
233991109.38	4641.83
234416006.60	10360.62
234991141.25	2650.90
235991143.12	2200.92
236991093.99	1510.94
237991085.87	1410.95
238990986.74	2700.90
239990988.61	2610.90
240990949.49	4951.82
241990891.36	3050.89
242990793.24	1480.95
243990894.11	1320.95
244990845.98	3050.89
245990906.85	11581.57
246990758.73	94550.49
247990730.60	3750.86
248990651.48	1560.94
249990642.35	1550.94
250302080.78	319.99
250990654.22	1939.93
251990535.10	2780.90
252935008.03	359.99
252990446.97	4360.84
253581372.03	360.99
253990397.84	4771.82
254990370.72	3130.88
255990390.59	1520.94
256990402.46	1300.95
257990324.34	1330.95
258990275.21	2461.91
259990226.08	1562.94
260990267.95	1491.94
261990200.83	1519.94
262990210.70	2080.92
263990083.58	1440.95
264989983.45	6771.75
265990155.32	2030.92
266990037.19	1591.94
267989928.07	1430.95
268989839.95	1811.93
269989951.81	2610.90
270989902.69	2681.90
271989755.56	1880.93
272989806.43	2149.92
273989678.31	1669.94
274989668.18	1291.95
275989611.06	1270.95
276989660.93	1271.95
277989552.80	1301.95
278989474.68	1301.95
279989586.55	1270.95
280539442.13	18430.32
280989478.42	7480.72
281624612.84	5200.81
281989479.29	2050.92
282989371.17	2229.92
283989312.04	2000.93
284989302.92	1401.95
285989324.79	1471.95
286989276.66	1410.95
287989128.54	9910.63
288989369.40	2089.92
289989080.29	2341.91
290989083.16	1810.93
291989053.03	1541.94
292989035.90	1850.93
293989055.77	3051.89
294988978.65	4359.84
295988909.52	5021.81
296109069.06	2220.92
296988781.40	18030.33
297988813.27	2190.92
298988804.14	1549.94
299988735.02	1750.93
300988746.89	1489.94
301988717.76	3511.87
302988668.64	2351.91
303988511.51	1390.95
304988523.39	2590.90
305988463.26	1281.95
306988546.13	1320.95
307988487.00	1701.94
308988498.88	1540.94
309988350.75	2619.90
310988301.63	2590.90
311988233.50	1290.95
312988333.37	1971.93
313988296.24	3320.88
314988147.12	3901.86
315988168.99	3190.88
316988160.86	3390.87
317988080.74	1991.93
318988063.61	2390.91
319987984.49	1980.93
320987956.36	2800.90
321987887.23	2901.89
322987999.10	2410.91
323987900.98	2600.90
324987850.85	2380.91
325987752.73	2111.92
326987723.60	2590.90
327987796.47	2419.91
328987708.34	6920.74
329988138.20	3631.87
330325715.67	18561.31
330460155.68	4080.85
330501664.13	3151.88
330987691.09	6930.74
331481536.75	17020.37
331987531.97	2510.91
332987483.84	2980.89
333155472.60	330.99
333987495.71	1590.94
334188723.24	359.99
334987366.59	2409.91
335987358.46	2340.91
336820350.53	340.99
336987349.33	1480.95
337987311.21	3980.85
338987282.08	1730.94
339987213.95	1400.95
340987245.83	1420.95
341987176.70	1350.95
342987157.57	2490.91
343987179.44	1880.93
344986991.32	1460.95
345987082.19	1650.94
346987054.06	1250.95
347555437.96	401.99
347986955.94	2600.90
348986885.81	5511.80
349987068.68	2080.92
350986819.56	1489.94
351986790.43	1391.95
352986802.31	2661.90
353986814.18	2630.90
354986796.05	2630.90
355986596.93	1750.93
356986667.80	2551.91
357986628.67	1691.94
358986640.54	1271.95
359986542.42	1271.95
360986424.30	2660.90
361986435.17	2511.91
362986477.04	2130.92
363986407.91	1340.95
364986368.79	1332.95
365986321.66	1260.95
366986202.54	1781.93
367986294.40	1890.93
368986175.28	1301.95
369986097.16	1640.94
370986039.03	1239.95
371986079.90	8261.69
372986191.77	2439.91
373985973.65	1829.93
374985974.52	2270.92
375088123.73	21531.20
375985916.39	4619.83
376985888.27	2239.92
377985798.14	3091.89
378985881.01	2600.90
379985741.89	2060.92
380985783.76	1879.93
381985653.64	2620.90
382985666.51	2330.91
383985668.38	1610.94
384985619.25	1410.95
385985611.13	1240.95
386985482.00	1599.94
387985573.87	1510.94
388985513.75	1591.94
389985416.62	1330.95
390985368.50	1299.95
391985298.37	1721.94
392985361.24	1570.94
393985222.12	1350.95
394985202.99	1271.95
395985104.87	1731.94
396099434.62	1940.93
396985106.74	24531.09
397985097.61	2290.91
398985058.48	2761.90
399984980.36	1471.95
400985072.23	1330.95
401985024.10	1330.95
402984974.97	2551.91
403984876.85	1499.94
404984857.72	2580.90
405984789.60	4350.84
406984811.47	1410.95
407984712.34	1470.95
408984624.22	1260.95
409984686.09	1250.95
410984556.97	2450.91
411984538.84	2610.90
412984468.71	6910.74
413984861.57	1290.95
414984451.46	4062.85
415984453.33	3061.89
416984365.20	1311.95
417984317.08	1549.94
418072896.79	340.99
418984328.95	2220.92
419984349.82	2111.92
420705744.04	359.99
420984251.70	1660.94
421984163.57	1290.95
422984254.44	1410.95
423830227.03	13571.50
423984106.32	3879.86
424984157.19	2050.92
425301184.42	9260.66
425511761.60	6002.78
425702341.52	3839.86
425914059.66	4160.85
425984129.06	2110.92
426187887.50	3819.86
426984019.94	2201.92
427984031.81	1980.93
428984002.68	1340.95
429983953.56	2290.91
430983936.43	1440.95
431983836.30	2721.90
432983769.18	5370.80
433983941.04	1860.93
434983791.92	1560.94
435983652.80	1440.95
436983723.67	4910.82
437983576.55	1740.94
438983568.42	1920.93
439983659.29	1830.93
440983441.17	2410.91
441579716.03	330.99
441983452.04	1660.94
442311028.88	10041.63
442405868.35	3080.89
442439568.10	2980.89
442983423.91	2940.89
443983463.78	1611.94
444983375.66	1440.95
444984855.60	12221.55
445983278.53	1820.93
446983219.41	1520.94
447983231.28	1369.95
448983222.15	1940.93
449983204.02	1660.94
450983123.90	4302.84
451983146.77	2240.92
452983047.65	2821.90
453982998.52	1650.94
454982951.39	2340.91
455982972.26	8771.67
456983054.13	2600.90
457982825.01	1579.94
458982856.88	2560.90
459982768.76	1850.93
460982779.63	4159.85
461982751.50	2629.90
462982792.37	3741.86
463982704.25	2060.92
464982616.13	1770.93
465982517.00	1400.95
466982588.87	1580.94
467982429.75	1430.95
468982491.62	1400.95
469476167.29	12729.53
469493407.65	3049.89
469527616.38	3141.88
469802574.17	9340.65
469982372.49	5531.79
470982384.37	2120.92
471098013.07	3991.85
471982406.24	2240.92
472982317.11	1490.94
473982248.99	1410.95
474982279.86	1390.95
475982151.73	1640.94
476982272.60	2371.91
477982124.48	1630.94
478982106.35	2610.90
479982057.23	1309.95
480981989.10	1960.93
481981929.97	2501.91
482981961.85	1890.93
483262438.43	6911.74
483981913.72	2380.91
484981824.59	1550.94
485981866.47	1350.95
486733908.54	5411.80
486981847.34	1899.93
487981819.21	1540.94
488981661.09	2560.90
489981790.96	1661.94
490981713.83	1500.94
491981704.70	1410.95
492981596.58	1270.95
493981497.45	1350.95
494981469.33	2020.92
495981481.20	4870.82
496102388.71	1950.93
496981502.07	20131.25
497981662.94	2041.92
498981323.82	2861.89
499981396.69	2690.90
500926208.61	330.99
500930058.47	320.99
500981277.57	3541.87
501981309.44	2060.92
502981281.31	2930.89
503981102.19	2470.91
504591087.54	340.99
504981174.06	1490.94
505981114.93	2560.90
506981016.81	1640.94
507981097.68	1581.94
508980929.56	1310.95
509981051.42	1330.95
510981012.30	2280.92
511980964.17	1750.93
512980845.05	1270.95
513980726.92	2630.90
514980698.80	2790.90
515980659.67	2560.90
516980751.54	5630.79
517980822.41	2030.92
518342020.00	19970.26
518980574.29	3600.87
519980565.16	2021.92
520980487.04	2860.89
521980488.91	1400.95
522980509.78	1740.94
523980421.65	2640.90
524980352.53	1290.95
525980434.40	2609.90
526980275.28	1631.94
527811238.42	370.99
527980226.15	1421.95
528980269.02	1520.94
529980229.89	1770.93
530432536.10	7480.72
530465595.87	3600.87
530582784.52	2831.89
530980151.77	1940.93
530989321.43	2950.89
531348158.11	3029.89
531980162.64	3991.85
532871875.53	5150.81
532980124.51	1780.93
533980016.39	1670.94
534980127.26	2320.91
535979939.14	2600.90
536979880.01	3020.89
537979931.88	1660.94
538979903.75	2900.89
539979894.63	9030.66
540980066.49	2510.91
541979787.37	4300.84
542979709.25	1460.95
543979661.12	1940.93
544979632.00	3280.88
545979653.87	3250.88
546979594.74	2650.90
547979506.62	2000.93
548979587.49	1790.93
549979459.36	1340.95
550979381.24	2340.91
551979392.11	1290.95
552979303.98	2560.90
553643818.31	12790.53
553979384.85	3240.88
554979246.73	3040.89
555979317.60	2820.90
556979169.48	3060.89
557979171.35	1870.93
558979112.22	3130.88
559979144.09	1710.94
560979024.97	1290.95
561979076.84	1430.95
562978977.72	2200.92
563979029.59	2380.91
564978891.46	3110.88
565516246.51	9120.66
565978862.34	8730.68
566978904.21	3240.88
567978865.08	2450.91
568978846.95	2590.90
569978738.83	3440.87
570978629.71	2800.90
571978731.57	2270.92
572978672.45	2460.91
573978664.32	2260.92
574978505.20	2501.91
575978497.07	2770.90
576978428.94	2670.90
577978449.82	2230.92
578978351.69	2530.91
579978402.56	1960.93
580978314.44	6930.74
581978495.30	5601.79
582978277.18	3740.86
583978139.06	2440.91
584978069.93	2690.90
585843632.80	330.99
585978041.81	2760.90
586978152.68	2951.89
587978134.55	3590.87
588475180.09	340.99
588978056.42	2500.91
589977927.30	4080.85
590977909.17	2440.91
591977920.04	1320.95
592977861.92	1290.95
593977792.79	1271.95
594977824.66	1530.94
595977836.53	1810.93
596094015.22	2030.92
596977677.41	15401.43
597977659.29	2340.91
598977680.16	1400.95
599977692.03	2080.92
600977773.90	6040.78
601977484.78	1930.93
602977416.65	2730.90
603977507.52	2950.89
604977399.40	2150.92
605977400.27	2590.90
606977342.15	2440.91
607977284.02	2510.91
608977234.89	1280.95
609977296.76	1820.93
610977267.64	2590.90
611977219.51	1220.95
612977061.39	480516.16
613457616.55	11341.58
613977142.26	3000.89
614977044.13	1460.95
615977075.00	2530.91
616976956.88	2740.90
617976907.75	3221.88
618976969.62	2770.90
619976911.50	1260.95
620976792.37	1370.95
621976784.25	2220.92
622976855.12	2580.90
623976786.99	7690.71
624976937.86	3041.89
625976689.74	1700.94
626976561.61	1280.95
627976602.48	2560.90
628976514.36	2360.91
629976495.23	4101.85
630976467.11	2270.92
631976407.98	3081.89
632976379.85	1910.93
633976321.73	1280.95
634976362.60	1310.95
635976294.47	1230.95
636976335.34	1261.95
637976217.22	1470.95
638976129.09	1340.95
639976129.97	1250.95
640976141.84	1300.95
641976062.71	2510.91
642976104.58	1740.94
643975965.46	1421.95
644975997.33	1280.95
645975899.21	1470.95
646975840.08	1270.95
647975731.96	1970.93
648975872.82	1260.95
649975754.70	1300.95
650975676.58	1250.95
651975737.44	1230.95
652975579.32	2460.91
653975570.20	1260.95
654975632.06	1360.95
655975613.94	2570.90
656975534.81	1240.95
657975396.69	1290.95
658975487.56	2120.92
659975459.43	2280.92
660483684.56	21551.20
660975370.31	3990.85
661975342.18	3740.86
662975254.05	3210.88
663975304.92	1420.95
664975196.80	6580.76
665975447.66	2390.91
666975139.55	3050.89
667975080.42	3721.86
668697014.62	340.99
668975022.30	1770.93
669730176.26	330.99
669974984.17	1850.93
670974995.04	2370.91
671974856.92	2390.91
671977286.83	9700.64
672974897.79	1730.94
673974879.66	2070.92
674974761.54	1570.94
675261648.89	15310.43
675974792.41	3000.89
676974774.28	1890.93
677974795.15	1700.94
678974737.03	1630.94
679974677.90	1740.94
680974589.78	1330.95
681974561.65	2800.90
682974592.52	2210.92
683096891.98	360.99
683974424.40	4890.82
684974625.26	3320.88
685974487.14	1870.93
686974338.02	2861.89
687974269.89	1320.95
688974391.76	2270.92
689974332.63	1580.94
690974214.51	1590.94
691974285.38	2670.90
692974217.25	1690.94
693974078.13	2851.89
694974150.00	2080.92
695581934.43	330.99
695974041.88	1480.95
696085390.74	2640.90
696973972.75	36470.65
697973964.62	2280.92
698973915.50	1631.94
699973937.37	1360.95
700973919.24	1350.95
701973900.11	1820.93
702973701.99	4430.84
703973802.86	1520.94
704973634.74	2420.91
705973726.61	2590.90
706973667.48	1640.94
707973629.36	8180.70
708973670.23	2690.90
709973582.10	1810.93
710973512.98	2510.91
711973374.85	1870.93
712973386.72	2430.91
713596610.59	20281.25
713776999.89	4550.83
713973397.60	9080.66
714204116.03	5020.81
714577252.18	3541.87
714973329.47	2530.91
715973300.34	3870.86
716973332.21	3270.88
717973324.09	2940.89
718775556.30	5371.80
718806506.15	3710.86
718973174.96	2080.92
719973146.84	1390.95
720973117.71	2740.90
721973019.59	1930.93
722973020.46	1390.95
723973032.33	1330.95
724972984.20	1320.95
725972925.08	1380.95
726972916.95	2280.92
727972817.83	1780.93
728972809.70	1410.95
729972850.57	1920.93
730972742.44	1270.95
731972634.32	2770.90
732972615.19	2030.92
733972607.07	1540.94
734972677.93	1340.95
735972639.81	1300.95
736972580.68	2581.90
737972512.56	1310.95
738972444.43	1610.94
739972365.31	1330.95
740972327.18	1320.95
741972258.05	1280.95
742972349.92	1330.95
743972301.80	1270.95
744972192.67	1280.95
745972274.54	1310.95
746972205.42	1250.95
747972077.29	1270.95
748972108.16	6641.75
749609003.52	11580.57
749972300.03	8160.70
750971991.91	6800.75
751971922.79	2040.92
752971964.66	3900.86
753614288.81	350.99
753971955.53	2730.90
754971897.40	2060.92
755971749.28	3690.86
756249735.96	420.98
756971820.15	4580.83
757971802.02	1970.93
758971672.90	2840.89
759971714.77	2270.92
760971596.65	1300.95
761971517.52	1280.95
762971599.39	1710.94
763971470.27	1820.93
764971462.14	1470.95
765971373.01	1340.95
766971364.89	1270.95
767971416.76	5570.79
768971617.62	2760.90
769971269.51	1660.94
770971230.38	1650.94
771971182.25	1280.95
772971223.12	2210.92
773971095.00	1470.95
774971056.87	1510.94
775971017.75	2690.90
776970969.62	2730.90
777971020.49	1250.95
778971052.36	2110.92
779970993.24	2670.90
780970835.11	3120.88
781970806.99	4430.84
782970857.86	2680.90
783970749.73	1290.95
784970800.60	1300.95
785970722.48	1750.93
786970634.35	1910.93
787970665.23	1290.95
788970577.10	1380.95
789970577.97	1450.95
790435794.70	18720.30
790456703.92	3210.88
790970489.85	4460.83
791970510.72	5921.78
792970732.58	2520.91
793970464.46	1750.93
794970335.34	2750.90
795970297.21	1900.93
796103296.28	5180.81
796970258.09	17121.36
797970179.96	2780.90
798970270.83	2411.91
799970212.71	1770.93
800970104.58	1400.95
801471859.95	17151.36
801970165.45	4190.84
802655790.00	5210.81
802970067.33	3570.87
803259454.58	6050.78
803970018.20	3151.88
804969980.07	1580.94
805970051.94	2780.90
806970002.82	2510.91
807969874.69	1290.95
808969775.57	2560.90
809969817.44	1700.94
810969778.31	2761.90
811969750.19	1640.94
812969682.06	1330.95
813969662.93	1490.94
814969624.81	2490.91
815969635.68	2100.92
816969547.55	2500.91
817969539.43	1300.95
818969460.30	1590.94
819969442.17	2750.90
820969363.05	2210.92
821969374.92	1620.94
822969295.80	1600.94
823969377.66	1300.95
824969309.54	3180.88
825969200.42	2550.91
826969282.28	1570.94
827969153.16	1410.95
828969185.03	1310.95
829969116.91	1640.94
830969057.78	2660.90
831969069.65	1330.95
832969050.53	6980.74
833969212.39	3350.88
834968953.27	2480.91
835968785.15	1310.95
836467640.63	390.99
836968867.02	1620.94
837499642.31	340.99
837968847.89	1550.94
838968699.77	2560.90
839968740.64	1740.94
840968632.52	1260.95
841968693.39	1340.95
842968655.26	1900.93
843968447.14	1360.95
844968448.01	1250.95
845968499.88	1420.95
846968420.76	1530.94
847968392.63	1820.93
848577547.01	15501.42
848968374.50	3820.86
849968405.37	1910.93
849992035.50	5400.80
850968327.25	2030.92
851968288.12	5670.79
852968399.99	1430.95
853968130.87	3181.88
854968212.74	1550.94
855968064.62	3840.86
856968075.49	3000.89
857968107.36	1790.93
858968068.23	1530.94
859967900.11	2700.90
860967860.99	1661.94
861967822.86	1940.93
862967844.73	1890.93
863967755.61	1400.95
864967777.48	1510.94
865967728.35	1410.95
866967760.22	1370.95
867250937.71	14400.47
867304367.72	5130.81
867967592.10	3060.89
868967582.97	1850.93
869967604.84	2220.92
870967485.72	2810.90
871967507.59	2560.90
872967419.47	1400.95
873967440.34	1570.94
874967322.21	10440.61
875967593.08	2440.91
876967344.96	2620.90
877967315.83	1780.93
878967257.70	2560.90
879967169.58	2060.92
880967210.45	2670.90
881967092.33	2610.90
882967033.20	3060.89
883967125.07	1740.94
884967025.94	1440.95
885967047.82	1430.95
886967009.69	2650.90
887966920.56	1310.95
888966852.44	1680.94
889966793.31	1480.95
890966895.18	1320.95
891966837.06	1260.95
892091105.44	23971.11
892966737.93	3110.88
893966689.80	2340.91
894966700.68	2740.90
895624675.25	7610.72
895966642.55	3430.87
896079311.37	1720.94
896966513.43	12071.55
897390180.70	6420.76
897966615.30	2840.89
897969495.19	8450.69
898966487.17	2250.92
899966448.05	2080.92
900966509.92	1340.95
901966340.79	1350.95
902966312.67	2340.91
903966313.54	2931.89
904966285.41	1380.95
905966327.28	1300.95
906966228.16	2690.90
907966130.03	1290.95
908966180.90	1871.93
909966132.78	3320.88
910966113.65	2751.90
911966075.52	1360.95
912966057.40	1290.95
913965968.27	1330.95
914965900.15	1630.94
915965931.02	3901.86
916966022.89	6330.76
917966034.76	2350.91
918965725.64	2940.89
919965697.51	1300.95
920965638.39	1540.94
921385014.82	370.99
921965660.26	2690.90
922965522.14	2790.90
923965613.00	1850.93
924965634.88	1360.95
925965525.75	1460.95
926965467.63	1280.95
927965368.50	1230.95
928965390.37	1310.95
929965322.25	2110.92
930965273.12	1390.95
931249070.58	15711.42
931288050.14	3981.85
931965284.99	3190.88
932965325.86	3050.89
933965147.74	2070.92
934965269.61	1480.95
935965190.48	5660.79
936965302.35	1570.94
937965013.23	1670.94
938965035.11	4250.84
939964955.98	3140.88
940964997.85	2270.92
941964929.73	3850.86
942921901.20	14410.46
942964790.60	1900.93
943496775.85	420.98
943964852.47	2240.92
944546566.88	5500.80
944894443.96	370.99
944964843.35	3090.89
945964825.22	1850.93
946964796.09	1630.94
947964767.96	1320.95
948964699.84	1300.95
949964630.71	1300.95
950964552.59	1310.95
951964483.46	2050.92
952964425.34	1700.94
953964436.21	3321.88
954964468.08	3010.89
955964339.96	1400.95
956964360.83	2620.90
957964332.70	1620.94
958964213.58	8691.68
959964365.44	2680.90
960964257.32	2350.91
961964278.19	1690.94
962964090.07	1330.95
963964040.94	1920.93
964964132.81	2640.90
965963963.69	2501.91
966963905.56	3000.89
967963937.43	1740.94
968963978.31	1470.95
969963980.18	1380.95
970963751.06	1350.95
971963722.93	1260.95
972963784.80	2520.91
973963665.68	1550.94
974963657.55	1290.95
975963568.42	2510.91
976963610.30	1350.95
977203178.40	13620.49
977419776.36	14000.48
977440636.58	2900.89
977963551.17	6221.77
978963583.04	2490.91
979963414.92	4230.84
980963445.79	2580.90
981963387.66	1360.95
982963368.54	2470.91
983963360.41	2040.92
984963392.28	2320.91
985963243.16	1580.94
986963265.03	1410.95
987963155.90	1310.95
988963277.77	1290.95
989963198.65	1310.95
990167427.06	8590.68
990963130.52	2200.92
991963132.39	1440.95
992963013.27	1350.95
993962985.14	1310.95
994962926.02	1370.95
995252014.28	6230.77
995292993.76	3530.87
995962917.89	2230.92
996071656.85	1630.94
996962959.76	13310.51
997962810.64	3210.88
998962872.51	3190.88
999962832.38	4661.83
1000963045.24	5620.79
1001962706.13	2389.91
1002962577.01	2370.91
1003962618.88	4960.82
1004238396.64	320.99
1004962590.75	1780.93
1005270348.32	350.99
1005962541.62	5271.80
1006962572.49	3141.88
1007962384.37	1551.94
1008962386.24	1320.95
1009962328.12	1689.94
1010319313.86	22601.16
1010962399.99	2889.89
1011962320.86	1579.94
1012962221.74	1371.95
1013962203.61	1569.94
1014962224.48	1511.94
1015962216.35	1511.94
1016962217.23	2730.90
1017962109.10	1321.95
1018962049.98	1270.95
1019961932.85	6449.76
1020962182.72	2052.92
1021961855.60	1539.94
1022961887.47	2660.90
1023961897.34	2781.90
1024961859.22	1750.93
1025961770.09	1610.94
1026961811.96	1811.93
1027961772.84	2332.91
1028779817.46	350.99
1028961704.71	2700.90
1029961596.59	2351.91
1030961607.46	1341.95
1031961579.33	1320.95
1032961521.20	2579.90
1033961443.08	1310.95
1034961384.95	1270.95
1035961454.82	1250.95
1036961337.70	2499.91
1037961367.57	3510.87
1038961269.45	2920.89
1039391696.47	11451.57
1039961222.32	3729.86
1040961163.19	2169.92
1041961184.07	1781.93
1042961085.94	7930.71
1043961296.80	1801.93
1044961078.69	2710.90
1045960989.56	1841.93
1046960991.43	2461.91
1047960942.31	1800.93
1048960914.18	2670.90
1049960926.05	3269.88
1050960857.93	1960.93
1051960798.80	1779.93
1052960749.67	2861.89
1053960761.54	2810.90
1054960793.42	1369.95
1055960594.30	1360.95
1056960566.17	2719.90
1057960648.04	2749.90
1058960577.91	2651.90
1059241366.49	16571.38
1059279107.09	4299.84
1059311115.90	3340.88
1059960560.78	3290.88
1060960471.66	1970.93
1061960542.53	1710.94
1062960464.40	2141.92
1063960425.28	1780.93
1064960378.15	1300.95
1065960279.03	1301.95
1066960199.90	2211.92
1067960311.77	2230.92
1068960213.65	1570.94
1069960224.52	2490.91
1070960115.39	1522.94
1071960128.26	1350.95
1072960100.14	1629.94
1073959991.01	1380.95
1074959992.89	2690.90
1075959893.76	1270.95
1076959924.63	1310.95
1077959856.51	1241.95
1077997757.10	7540.72
1078116985.67	6330.76
