# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 2.810000 4.810000 29.050000 1.405000 0.105556 0.242333 -nan -nan -nan
37889 10 18.940000 89.492000 260.377000 1.405000 7.886333 7.859667 2.312289 0.000127 0.711272
38913 10 19.500000 89.962000 265.426000 1.405000 7.825111 7.840778 2.285593 0.000129 0.707071
39937 10 19.630000 90.403000 267.317000 1.405000 7.890778 7.868556 2.266628 0.000131 0.700553
40961 10 19.739000 90.731000 268.868000 1.405000 7.942000 7.916333 2.254846 0.000132 0.692649
41985 10 19.840000 91.052000 270.318000 1.405000 7.990889 8.022889 2.249302 0.000132 0.684195
43009 10 20.350000 91.772000 274.848000 1.405000 7.927556 7.962000 2.249233 0.000132 0.675800
44033 10 20.409000 92.292000 276.218000 1.405000 8.014222 8.023000 2.252740 0.000132 0.667818
45057 10 20.520000 92.712000 277.497000 1.405000 8.033000 8.038667 2.260060 0.000131 0.660506
46081 10 20.391000 93.322000 276.947000 1.405000 8.115222 8.114222 2.268751 0.000131 0.653683
47105 10 20.850000 93.772000 281.087000 1.405000 8.065222 8.066444 2.281938 0.000130 0.648100
48129 10 20.931000 93.773000 282.488000 1.405000 8.130889 8.098778 2.299357 0.000129 0.644100
49153 10 21.059000 93.843000 283.427000 1.405000 8.093000 8.100778 2.320374 0.000128 0.641807
50177 10 20.920000 93.912000 282.678000 1.405000 8.164222 8.239556 2.343412 0.000126 0.640726
51201 10 21.190000 93.933000 284.198000 1.405000 8.033111 8.040778 2.370067 0.000125 0.641842
52225 10 21.220000 94.052000 285.628000 1.405000 8.158667 8.164111 2.398517 0.000123 0.644280
53249 10 21.249000 94.653000 285.318000 1.405000 8.092000 8.115222 2.426593 0.000121 0.646708
54273 10 21.090000 94.883000 284.627000 1.405000 8.191889 8.219556 2.454991 0.000120 0.649556
55297 10 21.520000 95.651000 289.127000 1.405000 8.214111 8.227444 2.483816 0.000118 0.652886
56321 10 21.580000 95.643000 290.517000 1.405000 8.301889 8.317556 2.514497 0.000116 0.657673
57345 10 21.620000 96.623000 290.618000 1.405000 8.268667 8.302000 2.543062 0.000115 0.661175
58369 10 21.779000 97.082000 293.668000 1.405000 8.430889 8.465222 2.572001 0.000113 0.665107
59393 10 22.210000 98.462000 297.708000 1.405000 8.400889 8.487556 2.598905 0.000112 0.667863
60417 10 22.321000 98.973000 299.569000 1.405000 8.484333 8.534222 2.625861 0.000111 0.670828
61441 10 22.369000 99.172000 299.998000 1.405000 8.478667 8.507444 2.653683 0.000109 0.674534
62465 10 22.399000 99.523000 300.539000 1.405000 8.505444 8.585333 2.681669 0.000108 0.678506
63489 10 22.661000 100.071000 303.388000 1.405000 8.530889 8.611111 2.709878 0.000107 0.682779
64513 10 22.690000 100.103000 304.017000 1.405000 8.568556 8.657556 2.739187 0.000105 0.687975
65537 10 23.091000 101.963000 309.649000 1.405000 8.748778 8.768778 2.764705 0.000104 0.690693
66561 10 22.751000 101.792000 306.418000 1.405000 8.767556 8.793222 2.790881 0.000103 0.693990
67585 10 23.009000 102.432000 308.819000 1.405000 8.747667 8.834111 2.816948 0.000102 0.697353
68609 10 22.921000 102.542000 308.479000 1.405000 8.807667 8.892000 2.843456 0.000100 0.701149
69633 10 23.120000 102.852000 310.158000 1.405000 8.773111 8.853111 2.870605 0.000099 0.705516
70657 10 23.070000 103.382000 310.659000 1.405000 8.884333 8.929778 2.896881 0.000098 0.709389
71681 10 23.419000 103.382000 313.199000 1.405000 8.778778 8.881889 2.925113 0.000097 0.714783
72705 10 23.330000 103.572000 313.109000 1.405000 8.867667 8.938778 2.953250 0.000096 0.720200
73729 10 23.329000 103.552000 312.478000 1.405000 8.798667 8.863000 2.982140 0.000095 0.726279
74753 10 23.441000 104.373000 314.969000 1.405000 8.951000 9.051000 3.009593 0.000093 0.731354
75777 10 23.560000 105.002000 316.079000 1.405000 8.942111 9.033111 3.036259 0.000092 0.735949
76801 10 23.651000 105.182000 317.249000 1.405000 8.971000 9.056556 3.063353 0.000091 0.740952
77825 10 23.671000 105.412000 317.168000 1.405000 8.939778 9.031000 3.090481 0.000090 0.746069
78849 10 23.829000 105.933000 319.289000 1.405000 8.999889 9.135333 3.117193 0.000089 0.750964
79873 10 24.129000 106.352000 321.968000 1.405000 8.964222 9.103111 3.144157 0.000088 0.756132
80897 10 23.920000 106.393000 320.688000 1.405000 9.054222 9.162111 3.170979 0.000087 0.761273
81921 10 24.201000 107.153000 323.550000 1.405000 9.060000 9.174444 3.197038 0.000086 0.765933
82945 10 24.171000 107.552000 323.669000 1.405000 9.106556 9.247667 3.222498 0.000085 0.770246
83969 10 24.311000 107.703000 324.479000 1.405000 9.041000 9.236556 3.248457 0.000084 0.775005
84993 10 24.330000 108.222000 325.738000 1.405000 9.159778 9.290889 3.273612 0.000083 0.779262
86017 10 24.531000 108.133000 327.958000 1.405000 9.183111 9.255444 3.299989 0.000083 0.784497
87041 10 24.830000 108.523000 330.179000 1.405000 9.097667 9.333222 3.326535 0.000082 0.789929
88065 10 24.740000 109.043000 329.258000 1.405000 9.095333 9.325444 3.351937 0.000081 0.794572
89089 10 24.630000 109.163000 328.729000 1.405000 9.158778 9.353111 3.377178 0.000080 0.799173
90113 10 24.730000 109.733000 329.870000 1.405000 9.174444 9.326556 3.401671 0.000079 0.803307
91137 10 24.880000 109.862000 331.910000 1.405000 9.234444 9.433222 3.426620 0.000078 0.807846
92161 10 25.160000 111.054000 334.499000 1.405000 9.211000 9.434333 3.449772 0.000077 0.811190
93185 10 25.231000 110.864000 335.208000 1.405000 9.210889 9.443333 3.473969 0.000077 0.815344
94209 10 25.601000 111.483000 338.399000 1.405000 9.154333 9.445444 3.497947 0.000076 0.819414
95233 10 25.421000 112.113000 337.318000 1.405000 9.234222 9.552333 3.520421 0.000075 0.822514
96257 10 25.700000 112.694000 340.088000 1.405000 9.232000 9.596667 3.542619 0.000074 0.825509
97281 10 25.650000 112.724000 340.239000 1.405000 9.304333 9.631111 3.565042 0.000074 0.828734
98305 10 26.161000 113.573000 345.340000 1.405000 9.303333 9.660000 3.587089 0.000073 0.831779
99329 10 25.981000 114.212000 344.869000 1.405000 9.451000 9.788889 3.607712 0.000072 0.833971
100353 10 26.200000 114.632000 346.150000 1.405000 9.350000 9.761000 3.628328 0.000072 0.836237
101377 10 26.141000 115.292000 346.580000 1.405000 9.463333 9.819000 3.647809 0.000071 0.837875
102401 10 26.410000 115.573000 348.519000 1.405000 9.379889 9.796667 3.667719 0.000071 0.839856
103425 10 26.340000 116.324000 348.289000 1.405000 9.432111 9.855556 3.686310 0.000070 0.841115
104449 10 26.670000 117.253000 351.560000 1.405000 9.428889 9.903222 3.704114 0.000070 0.841995
105473 10 26.451000 117.362000 350.400000 1.405000 9.543333 9.961111 3.721726 0.000069 0.842846
106497 10 26.650000 118.113000 352.510000 1.405000 9.556667 9.964444 3.738688 0.000069 0.843409
107521 10 26.740000 119.504000 354.500000 1.405000 9.677778 10.051111 3.753501 0.000068 0.842935
108545 10 27.030000 119.864000 356.209000 1.405000 9.545444 10.024444 3.768761 0.000068 0.842757
109569 10 27.490000 120.482000 361.201000 1.405000 9.589000 10.097667 3.784259 0.000067 0.842776
110593 10 27.489000 121.044000 361.361000 1.405000 9.607889 10.136556 3.799172 0.000067 0.842568
111617 10 27.621000 122.314000 363.251000 1.405000 9.671222 10.265667 3.812394 0.000067 0.841626
112641 10 27.849000 123.023000 366.520000 1.405000 9.781111 10.337667 3.825287 0.000066 0.840606
113665 10 27.860000 123.294000 365.399000 1.405000 9.644333 10.335556 3.838291 0.000066 0.839704
114689 10 28.061000 124.634000 368.919000 1.405000 9.812111 10.439111 3.849710 0.000066 0.838193
115713 10 28.089000 125.364000 369.329000 1.405000 9.826556 10.524444 3.860450 0.000065 0.836481
116737 10 28.290000 126.213000 371.970000 1.405000 9.896667 10.557778 3.870644 0.000065 0.834627
117761 10 28.270000 127.034000 372.491000 1.405000 9.976778 10.612333 3.879953 0.000065 0.832522
118785 10 28.501000 127.403000 375.411000 1.405000 10.044556 10.682444 3.889721 0.000065 0.830635
119809 10 28.400000 128.264000 373.871000 1.405000 9.985667 10.730111 3.898407 0.000064 0.828438
120833 10 28.801000 128.974000 378.211000 1.405000 10.022333 10.793556 3.907249 0.000064 0.826347
121857 10 28.870000 129.394000 379.301000 1.405000 10.066778 10.865556 3.916162 0.000064 0.824334
122881 10 28.971000 130.223000 381.081000 1.405000 10.152333 10.838000 3.924463 0.000064 0.822175
123905 10 28.880000 130.854000 380.890000 1.405000 10.232222 10.873333 3.932187 0.000063 0.819890
124929 10 29.180000 131.084000 384.010000 1.405000 10.245556 10.956667 3.940758 0.000063 0.817922
125953 10 29.270000 131.773000 386.720000 1.405000 10.446667 11.004444 3.948960 0.000063 0.815885
126977 10 29.721000 132.654000 389.930000 1.405000 10.302222 11.081333 3.957101 0.000063 0.813876
128001 10 29.100000 130.702000 384.781000 1.405000 10.420111 10.959000 3.968213 0.000063 0.813061
129025 10 29.251000 131.173000 386.360000 1.405000 10.427778 10.995667 3.979334 0.000062 0.812301
130049 10 29.450000 131.543000 388.500000 1.405000 10.444444 11.046667 3.990711 0.000062 0.811708
